Product ID*;Product Reference;Attribute (Name:Type:Position)*;Value (Value:Position)*;Supplier reference;Reference;EAN13;UPC;Wholesale price;Impact on price;Ecotax;Quantity;Minimal quantity;Low stock level;Impact on weight;Default (0 = No, 1 = Yes);Combination available date;Image position;Image URLs (x,y,z...);Image alt texts (x,y,z...);ID / Name of shop;Advanced Stock Managment;Depends on stock;Warehouse
243;;Wersja językowa:radio:0;PL:0;;;;;;;;364;;;;1;;;;;;;;
243;;Wersja językowa:radio:0;EN:0;;;;;;;;182;;;;;;;;;;;;
244;;Wersja językowa:radio:0;PL:0;;;;;;;;372;;;;1;;;;;;;;
244;;Wersja językowa:radio:0;EN:0;;;;;;;;186;;;;;;;;;;;;
245;;Wersja językowa:radio:0;PL:0;;;;;;;;492;;;;1;;;;;;;;
245;;Wersja językowa:radio:0;EN:0;;;;;;;;246;;;;;;;;;;;;
246;;Wersja językowa:radio:0;PL:0;;;;;;;;284;;;;1;;;;;;;;
246;;Wersja językowa:radio:0;EN:0;;;;;;;;142;;;;;;;;;;;;
247;;Wersja językowa:radio:0;PL:0;;;;;;;;330;;;;1;;;;;;;;
247;;Wersja językowa:radio:0;EN:0;;;;;;;;165;;;;;;;;;;;;
248;;Wersja językowa:radio:0;PL:0;;;;;;;;126;;;;1;;;;;;;;
248;;Wersja językowa:radio:0;EN:0;;;;;;;;63;;;;;;;;;;;;
249;;Wersja językowa:radio:0;PL:0;;;;;;;;174;;;;1;;;;;;;;
249;;Wersja językowa:radio:0;EN:0;;;;;;;;87;;;;;;;;;;;;
25;;Wersja językowa:radio:0;PL:0;;;;;;;;256;;;;1;;;;;;;;
25;;Wersja językowa:radio:0;EN:0;;;;;;;;128;;;;;;;;;;;;
250;;Wersja językowa:radio:0;PL:0;;;;;;;;306;;;;1;;;;;;;;
250;;Wersja językowa:radio:0;EN:0;;;;;;;;153;;;;;;;;;;;;
251;;Wersja językowa:radio:0;PL:0;;;;;;;;820;;;;1;;;;;;;;
251;;Wersja językowa:radio:0;EN:0;;;;;;;;410;;;;;;;;;;;;
252;;Wersja językowa:radio:0;PL:0;;;;;;;;686;;;;1;;;;;;;;
252;;Wersja językowa:radio:0;EN:0;;;;;;;;343;;;;;;;;;;;;
253;;Wersja językowa:radio:0;PL:0;;;;;;;;614;;;;1;;;;;;;;
253;;Wersja językowa:radio:0;EN:0;;;;;;;;307;;;;;;;;;;;;
254;;Wersja językowa:radio:0;PL:0;;;;;;;;938;;;;1;;;;;;;;
254;;Wersja językowa:radio:0;EN:0;;;;;;;;469;;;;;;;;;;;;
255;;Wersja językowa:radio:0;PL:0;;;;;;;;252;;;;1;;;;;;;;
255;;Wersja językowa:radio:0;EN:0;;;;;;;;126;;;;;;;;;;;;
256;;Wersja językowa:radio:0;PL:0;;;;;;;;728;;;;1;;;;;;;;
256;;Wersja językowa:radio:0;EN:0;;;;;;;;364;;;;;;;;;;;;
257;;Wersja językowa:radio:0;PL:0;;;;;;;;114;;;;1;;;;;;;;
257;;Wersja językowa:radio:0;EN:0;;;;;;;;57;;;;;;;;;;;;
258;;Wersja językowa:radio:0;PL:0;;;;;;;;90;;;;1;;;;;;;;
258;;Wersja językowa:radio:0;EN:0;;;;;;;;45;;;;;;;;;;;;
259;;Wersja językowa:radio:0;PL:0;;;;;;;;952;;;;1;;;;;;;;
259;;Wersja językowa:radio:0;EN:0;;;;;;;;476;;;;;;;;;;;;
26;;Wersja językowa:radio:0;PL:0;;;;;;;;994;;;;1;;;;;;;;
26;;Wersja językowa:radio:0;EN:0;;;;;;;;497;;;;;;;;;;;;
260;;Wersja językowa:radio:0;PL:0;;;;;;;;942;;;;1;;;;;;;;
260;;Wersja językowa:radio:0;EN:0;;;;;;;;471;;;;;;;;;;;;
261;;Wersja językowa:radio:0;PL:0;;;;;;;;598;;;;1;;;;;;;;
261;;Wersja językowa:radio:0;EN:0;;;;;;;;299;;;;;;;;;;;;
262;;Wersja językowa:radio:0;PL:0;;;;;;;;978;;;;1;;;;;;;;
262;;Wersja językowa:radio:0;EN:0;;;;;;;;489;;;;;;;;;;;;
263;;Wersja językowa:radio:0;PL:0;;;;;;;;146;;;;1;;;;;;;;
263;;Wersja językowa:radio:0;EN:0;;;;;;;;73;;;;;;;;;;;;
264;;Wersja językowa:radio:0;PL:0;;;;;;;;512;;;;1;;;;;;;;
264;;Wersja językowa:radio:0;EN:0;;;;;;;;256;;;;;;;;;;;;
265;;Wersja językowa:radio:0;PL:0;;;;;;;;468;;;;1;;;;;;;;
265;;Wersja językowa:radio:0;EN:0;;;;;;;;234;;;;;;;;;;;;
266;;Wersja językowa:radio:0;PL:0;;;;;;;;582;;;;1;;;;;;;;
266;;Wersja językowa:radio:0;EN:0;;;;;;;;291;;;;;;;;;;;;
267;;Wersja językowa:radio:0;PL:0;;;;;;;;872;;;;1;;;;;;;;
267;;Wersja językowa:radio:0;EN:0;;;;;;;;436;;;;;;;;;;;;
268;;Wersja językowa:radio:0;PL:0;;;;;;;;586;;;;1;;;;;;;;
268;;Wersja językowa:radio:0;EN:0;;;;;;;;293;;;;;;;;;;;;
269;;Wersja językowa:radio:0;PL:0;;;;;;;;380;;;;1;;;;;;;;
269;;Wersja językowa:radio:0;EN:0;;;;;;;;190;;;;;;;;;;;;
27;;Wersja językowa:radio:0;PL:0;;;;;;;;616;;;;1;;;;;;;;
27;;Wersja językowa:radio:0;EN:0;;;;;;;;308;;;;;;;;;;;;
270;;Wersja językowa:radio:0;PL:0;;;;;;;;802;;;;1;;;;;;;;
270;;Wersja językowa:radio:0;EN:0;;;;;;;;401;;;;;;;;;;;;
271;;Wersja językowa:radio:0;PL:0;;;;;;;;808;;;;1;;;;;;;;
271;;Wersja językowa:radio:0;EN:0;;;;;;;;404;;;;;;;;;;;;
272;;Wersja językowa:radio:0;PL:0;;;;;;;;946;;;;1;;;;;;;;
272;;Wersja językowa:radio:0;EN:0;;;;;;;;473;;;;;;;;;;;;
273;;Wersja językowa:radio:0;PL:0;;;;;;;;700;;;;1;;;;;;;;
273;;Wersja językowa:radio:0;EN:0;;;;;;;;350;;;;;;;;;;;;
274;;Wersja językowa:radio:0;PL:0;;;;;;;;986;;;;1;;;;;;;;
274;;Wersja językowa:radio:0;EN:0;;;;;;;;493;;;;;;;;;;;;
275;;Wersja językowa:radio:0;PL:0;;;;;;;;540;;;;1;;;;;;;;
275;;Wersja językowa:radio:0;EN:0;;;;;;;;270;;;;;;;;;;;;
276;;Wersja językowa:radio:0;PL:0;;;;;;;;994;;;;1;;;;;;;;
276;;Wersja językowa:radio:0;EN:0;;;;;;;;497;;;;;;;;;;;;
277;;Wersja językowa:radio:0;PL:0;;;;;;;;284;;;;1;;;;;;;;
277;;Wersja językowa:radio:0;EN:0;;;;;;;;142;;;;;;;;;;;;
278;;Wersja językowa:radio:0;PL:0;;;;;;;;640;;;;1;;;;;;;;
278;;Wersja językowa:radio:0;EN:0;;;;;;;;320;;;;;;;;;;;;
279;;Wersja językowa:radio:0;PL:0;;;;;;;;236;;;;1;;;;;;;;
279;;Wersja językowa:radio:0;EN:0;;;;;;;;118;;;;;;;;;;;;
28;;Wersja językowa:radio:0;PL:0;;;;;;;;532;;;;1;;;;;;;;
28;;Wersja językowa:radio:0;EN:0;;;;;;;;266;;;;;;;;;;;;
280;;Wersja językowa:radio:0;PL:0;;;;;;;;370;;;;1;;;;;;;;
280;;Wersja językowa:radio:0;EN:0;;;;;;;;185;;;;;;;;;;;;
281;;Wersja językowa:radio:0;PL:0;;;;;;;;636;;;;1;;;;;;;;
281;;Wersja językowa:radio:0;EN:0;;;;;;;;318;;;;;;;;;;;;
282;;Wersja językowa:radio:0;PL:0;;;;;;;;140;;;;1;;;;;;;;
282;;Wersja językowa:radio:0;EN:0;;;;;;;;70;;;;;;;;;;;;
283;;Wersja językowa:radio:0;PL:0;;;;;;;;152;;;;1;;;;;;;;
283;;Wersja językowa:radio:0;EN:0;;;;;;;;76;;;;;;;;;;;;
284;;Wersja językowa:radio:0;PL:0;;;;;;;;534;;;;1;;;;;;;;
284;;Wersja językowa:radio:0;EN:0;;;;;;;;267;;;;;;;;;;;;
285;;Wersja językowa:radio:0;PL:0;;;;;;;;174;;;;1;;;;;;;;
285;;Wersja językowa:radio:0;EN:0;;;;;;;;87;;;;;;;;;;;;
286;;Wersja językowa:radio:0;PL:0;;;;;;;;468;;;;1;;;;;;;;
286;;Wersja językowa:radio:0;EN:0;;;;;;;;234;;;;;;;;;;;;
287;;Wersja językowa:radio:0;PL:0;;;;;;;;202;;;;1;;;;;;;;
287;;Wersja językowa:radio:0;EN:0;;;;;;;;101;;;;;;;;;;;;
288;;Wersja językowa:radio:0;PL:0;;;;;;;;774;;;;1;;;;;;;;
288;;Wersja językowa:radio:0;EN:0;;;;;;;;387;;;;;;;;;;;;
289;;Wersja językowa:radio:0;PL:0;;;;;;;;706;;;;1;;;;;;;;
289;;Wersja językowa:radio:0;EN:0;;;;;;;;353;;;;;;;;;;;;
29;;Wersja językowa:radio:0;PL:0;;;;;;;;68;;;;1;;;;;;;;
29;;Wersja językowa:radio:0;EN:0;;;;;;;;34;;;;;;;;;;;;
290;;Wersja językowa:radio:0;PL:0;;;;;;;;752;;;;1;;;;;;;;
290;;Wersja językowa:radio:0;EN:0;;;;;;;;376;;;;;;;;;;;;
291;;Wersja językowa:radio:0;PL:0;;;;;;;;822;;;;1;;;;;;;;
291;;Wersja językowa:radio:0;EN:0;;;;;;;;411;;;;;;;;;;;;
292;;Wersja językowa:radio:0;PL:0;;;;;;;;336;;;;1;;;;;;;;
292;;Wersja językowa:radio:0;EN:0;;;;;;;;168;;;;;;;;;;;;
293;;Wersja językowa:radio:0;PL:0;;;;;;;;272;;;;1;;;;;;;;
293;;Wersja językowa:radio:0;EN:0;;;;;;;;136;;;;;;;;;;;;
294;;Wersja językowa:radio:0;PL:0;;;;;;;;948;;;;1;;;;;;;;
294;;Wersja językowa:radio:0;EN:0;;;;;;;;474;;;;;;;;;;;;
295;;Wersja językowa:radio:0;PL:0;;;;;;;;258;;;;1;;;;;;;;
295;;Wersja językowa:radio:0;EN:0;;;;;;;;129;;;;;;;;;;;;
296;;Wersja językowa:radio:0;PL:0;;;;;;;;630;;;;1;;;;;;;;
296;;Wersja językowa:radio:0;EN:0;;;;;;;;315;;;;;;;;;;;;
297;;Wersja językowa:radio:0;PL:0;;;;;;;;518;;;;1;;;;;;;;
297;;Wersja językowa:radio:0;EN:0;;;;;;;;259;;;;;;;;;;;;
298;;Wersja językowa:radio:0;PL:0;;;;;;;;450;;;;1;;;;;;;;
298;;Wersja językowa:radio:0;EN:0;;;;;;;;225;;;;;;;;;;;;
299;;Wersja językowa:radio:0;PL:0;;;;;;;;378;;;;1;;;;;;;;
299;;Wersja językowa:radio:0;EN:0;;;;;;;;189;;;;;;;;;;;;
3;;Wersja językowa:radio:0;PL:0;;;;;;;;454;;;;1;;;;;;;;
3;;Wersja językowa:radio:0;EN:0;;;;;;;;227;;;;;;;;;;;;
30;;Wersja językowa:radio:0;PL:0;;;;;;;;900;;;;1;;;;;;;;
30;;Wersja językowa:radio:0;EN:0;;;;;;;;450;;;;;;;;;;;;
300;;Wersja językowa:radio:0;PL:0;;;;;;;;990;;;;1;;;;;;;;
300;;Wersja językowa:radio:0;EN:0;;;;;;;;495;;;;;;;;;;;;
301;;Wersja językowa:radio:0;PL:0;;;;;;;;76;;;;1;;;;;;;;
301;;Wersja językowa:radio:0;EN:0;;;;;;;;38;;;;;;;;;;;;
302;;Wersja językowa:radio:0;PL:0;;;;;;;;756;;;;1;;;;;;;;
302;;Wersja językowa:radio:0;EN:0;;;;;;;;378;;;;;;;;;;;;
303;;Wersja językowa:radio:0;PL:0;;;;;;;;832;;;;1;;;;;;;;
303;;Wersja językowa:radio:0;EN:0;;;;;;;;416;;;;;;;;;;;;
304;;Wersja językowa:radio:0;PL:0;;;;;;;;492;;;;1;;;;;;;;
304;;Wersja językowa:radio:0;EN:0;;;;;;;;246;;;;;;;;;;;;
305;;Wersja językowa:radio:0;PL:0;;;;;;;;866;;;;1;;;;;;;;
305;;Wersja językowa:radio:0;EN:0;;;;;;;;433;;;;;;;;;;;;
306;;Wersja językowa:radio:0;PL:0;;;;;;;;172;;;;1;;;;;;;;
306;;Wersja językowa:radio:0;EN:0;;;;;;;;86;;;;;;;;;;;;
307;;Wersja językowa:radio:0;PL:0;;;;;;;;582;;;;1;;;;;;;;
307;;Wersja językowa:radio:0;EN:0;;;;;;;;291;;;;;;;;;;;;
308;;Wersja językowa:radio:0;PL:0;;;;;;;;770;;;;1;;;;;;;;
308;;Wersja językowa:radio:0;EN:0;;;;;;;;385;;;;;;;;;;;;
309;;Wersja językowa:radio:0;PL:0;;;;;;;;788;;;;1;;;;;;;;
309;;Wersja językowa:radio:0;EN:0;;;;;;;;394;;;;;;;;;;;;
31;;Wersja językowa:radio:0;PL:0;;;;;;;;186;;;;1;;;;;;;;
31;;Wersja językowa:radio:0;EN:0;;;;;;;;93;;;;;;;;;;;;
310;;Wersja językowa:radio:0;PL:0;;;;;;;;298;;;;1;;;;;;;;
310;;Wersja językowa:radio:0;EN:0;;;;;;;;149;;;;;;;;;;;;
311;;Wersja językowa:radio:0;PL:0;;;;;;;;240;;;;1;;;;;;;;
311;;Wersja językowa:radio:0;EN:0;;;;;;;;120;;;;;;;;;;;;
312;;Wersja językowa:radio:0;PL:0;;;;;;;;538;;;;1;;;;;;;;
312;;Wersja językowa:radio:0;EN:0;;;;;;;;269;;;;;;;;;;;;
313;;Wersja językowa:radio:0;PL:0;;;;;;;;90;;;;1;;;;;;;;
313;;Wersja językowa:radio:0;EN:0;;;;;;;;45;;;;;;;;;;;;
314;;Wersja językowa:radio:0;PL:0;;;;;;;;284;;;;1;;;;;;;;
314;;Wersja językowa:radio:0;EN:0;;;;;;;;142;;;;;;;;;;;;
315;;Wersja językowa:radio:0;PL:0;;;;;;;;502;;;;1;;;;;;;;
315;;Wersja językowa:radio:0;EN:0;;;;;;;;251;;;;;;;;;;;;
316;;Wersja językowa:radio:0;PL:0;;;;;;;;470;;;;1;;;;;;;;
316;;Wersja językowa:radio:0;EN:0;;;;;;;;235;;;;;;;;;;;;
317;;Wersja językowa:radio:0;PL:0;;;;;;;;610;;;;1;;;;;;;;
317;;Wersja językowa:radio:0;EN:0;;;;;;;;305;;;;;;;;;;;;
318;;Wersja językowa:radio:0;PL:0;;;;;;;;584;;;;1;;;;;;;;
318;;Wersja językowa:radio:0;EN:0;;;;;;;;292;;;;;;;;;;;;
319;;Wersja językowa:radio:0;PL:0;;;;;;;;834;;;;1;;;;;;;;
319;;Wersja językowa:radio:0;EN:0;;;;;;;;417;;;;;;;;;;;;
32;;Wersja językowa:radio:0;PL:0;;;;;;;;808;;;;1;;;;;;;;
32;;Wersja językowa:radio:0;EN:0;;;;;;;;404;;;;;;;;;;;;
320;;Wersja językowa:radio:0;PL:0;;;;;;;;738;;;;1;;;;;;;;
320;;Wersja językowa:radio:0;EN:0;;;;;;;;369;;;;;;;;;;;;
321;;Wersja językowa:radio:0;PL:0;;;;;;;;198;;;;1;;;;;;;;
321;;Wersja językowa:radio:0;EN:0;;;;;;;;99;;;;;;;;;;;;
322;;Wersja językowa:radio:0;PL:0;;;;;;;;544;;;;1;;;;;;;;
322;;Wersja językowa:radio:0;EN:0;;;;;;;;272;;;;;;;;;;;;
323;;Wersja językowa:radio:0;PL:0;;;;;;;;56;;;;1;;;;;;;;
323;;Wersja językowa:radio:0;EN:0;;;;;;;;28;;;;;;;;;;;;
324;;Wersja językowa:radio:0;PL:0;;;;;;;;624;;;;1;;;;;;;;
324;;Wersja językowa:radio:0;EN:0;;;;;;;;312;;;;;;;;;;;;
325;;Wersja językowa:radio:0;PL:0;;;;;;;;882;;;;1;;;;;;;;
325;;Wersja językowa:radio:0;EN:0;;;;;;;;441;;;;;;;;;;;;
326;;Wersja językowa:radio:0;PL:0;;;;;;;;112;;;;1;;;;;;;;
326;;Wersja językowa:radio:0;EN:0;;;;;;;;56;;;;;;;;;;;;
327;;Wersja językowa:radio:0;PL:0;;;;;;;;244;;;;1;;;;;;;;
327;;Wersja językowa:radio:0;EN:0;;;;;;;;122;;;;;;;;;;;;
328;;Wersja językowa:radio:0;PL:0;;;;;;;;342;;;;1;;;;;;;;
328;;Wersja językowa:radio:0;EN:0;;;;;;;;171;;;;;;;;;;;;
329;;Wersja językowa:radio:0;PL:0;;;;;;;;954;;;;1;;;;;;;;
329;;Wersja językowa:radio:0;EN:0;;;;;;;;477;;;;;;;;;;;;
33;;Wersja językowa:radio:0;PL:0;;;;;;;;166;;;;1;;;;;;;;
33;;Wersja językowa:radio:0;EN:0;;;;;;;;83;;;;;;;;;;;;
330;;Wersja językowa:radio:0;PL:0;;;;;;;;824;;;;1;;;;;;;;
330;;Wersja językowa:radio:0;EN:0;;;;;;;;412;;;;;;;;;;;;
331;;Wersja językowa:radio:0;PL:0;;;;;;;;642;;;;1;;;;;;;;
331;;Wersja językowa:radio:0;EN:0;;;;;;;;321;;;;;;;;;;;;
332;;Wersja językowa:radio:0;PL:0;;;;;;;;662;;;;1;;;;;;;;
332;;Wersja językowa:radio:0;EN:0;;;;;;;;331;;;;;;;;;;;;
333;;Wersja językowa:radio:0;PL:0;;;;;;;;960;;;;1;;;;;;;;
333;;Wersja językowa:radio:0;EN:0;;;;;;;;480;;;;;;;;;;;;
334;;Wersja językowa:radio:0;PL:0;;;;;;;;734;;;;1;;;;;;;;
334;;Wersja językowa:radio:0;EN:0;;;;;;;;367;;;;;;;;;;;;
335;;Wersja językowa:radio:0;PL:0;;;;;;;;372;;;;1;;;;;;;;
335;;Wersja językowa:radio:0;EN:0;;;;;;;;186;;;;;;;;;;;;
336;;Wersja językowa:radio:0;PL:0;;;;;;;;354;;;;1;;;;;;;;
336;;Wersja językowa:radio:0;EN:0;;;;;;;;177;;;;;;;;;;;;
337;;Wersja językowa:radio:0;PL:0;;;;;;;;480;;;;1;;;;;;;;
337;;Wersja językowa:radio:0;EN:0;;;;;;;;240;;;;;;;;;;;;
338;;Wersja językowa:radio:0;PL:0;;;;;;;;434;;;;1;;;;;;;;
338;;Wersja językowa:radio:0;EN:0;;;;;;;;217;;;;;;;;;;;;
339;;Wersja językowa:radio:0;PL:0;;;;;;;;698;;;;1;;;;;;;;
339;;Wersja językowa:radio:0;EN:0;;;;;;;;349;;;;;;;;;;;;
34;;Wersja językowa:radio:0;PL:0;;;;;;;;512;;;;1;;;;;;;;
34;;Wersja językowa:radio:0;EN:0;;;;;;;;256;;;;;;;;;;;;
340;;Wersja językowa:radio:0;PL:0;;;;;;;;742;;;;1;;;;;;;;
340;;Wersja językowa:radio:0;EN:0;;;;;;;;371;;;;;;;;;;;;
341;;Wersja językowa:radio:0;PL:0;;;;;;;;804;;;;1;;;;;;;;
341;;Wersja językowa:radio:0;EN:0;;;;;;;;402;;;;;;;;;;;;
342;;Wersja językowa:radio:0;PL:0;;;;;;;;478;;;;1;;;;;;;;
342;;Wersja językowa:radio:0;EN:0;;;;;;;;239;;;;;;;;;;;;
343;;Wersja językowa:radio:0;PL:0;;;;;;;;740;;;;1;;;;;;;;
343;;Wersja językowa:radio:0;EN:0;;;;;;;;370;;;;;;;;;;;;
344;;Wersja językowa:radio:0;PL:0;;;;;;;;930;;;;1;;;;;;;;
344;;Wersja językowa:radio:0;EN:0;;;;;;;;465;;;;;;;;;;;;
345;;Wersja językowa:radio:0;PL:0;;;;;;;;606;;;;1;;;;;;;;
345;;Wersja językowa:radio:0;EN:0;;;;;;;;303;;;;;;;;;;;;
346;;Wersja językowa:radio:0;PL:0;;;;;;;;392;;;;1;;;;;;;;
346;;Wersja językowa:radio:0;EN:0;;;;;;;;196;;;;;;;;;;;;
348;;Wersja językowa:radio:0;PL:0;;;;;;;;214;;;;1;;;;;;;;
348;;Wersja językowa:radio:0;EN:0;;;;;;;;107;;;;;;;;;;;;
349;;Wersja językowa:radio:0;PL:0;;;;;;;;490;;;;1;;;;;;;;
349;;Wersja językowa:radio:0;EN:0;;;;;;;;245;;;;;;;;;;;;
35;;Wersja językowa:radio:0;PL:0;;;;;;;;8;;;;1;;;;;;;;
35;;Wersja językowa:radio:0;EN:0;;;;;;;;4;;;;;;;;;;;;
350;;Wersja językowa:radio:0;PL:0;;;;;;;;790;;;;1;;;;;;;;
350;;Wersja językowa:radio:0;EN:0;;;;;;;;395;;;;;;;;;;;;
351;;Wersja językowa:radio:0;PL:0;;;;;;;;452;;;;1;;;;;;;;
351;;Wersja językowa:radio:0;EN:0;;;;;;;;226;;;;;;;;;;;;
352;;Wersja językowa:radio:0;PL:0;;;;;;;;24;;;;1;;;;;;;;
352;;Wersja językowa:radio:0;EN:0;;;;;;;;12;;;;;;;;;;;;
353;;Wersja językowa:radio:0;PL:0;;;;;;;;214;;;;1;;;;;;;;
353;;Wersja językowa:radio:0;EN:0;;;;;;;;107;;;;;;;;;;;;
354;;Wersja językowa:radio:0;PL:0;;;;;;;;348;;;;1;;;;;;;;
354;;Wersja językowa:radio:0;EN:0;;;;;;;;174;;;;;;;;;;;;
355;;Wersja językowa:radio:0;PL:0;;;;;;;;330;;;;1;;;;;;;;
355;;Wersja językowa:radio:0;EN:0;;;;;;;;165;;;;;;;;;;;;
356;;Wersja językowa:radio:0;PL:0;;;;;;;;188;;;;1;;;;;;;;
356;;Wersja językowa:radio:0;EN:0;;;;;;;;94;;;;;;;;;;;;
357;;Wersja językowa:radio:0;PL:0;;;;;;;;14;;;;1;;;;;;;;
357;;Wersja językowa:radio:0;EN:0;;;;;;;;7;;;;;;;;;;;;
358;;Wersja językowa:radio:0;PL:0;;;;;;;;304;;;;1;;;;;;;;
358;;Wersja językowa:radio:0;EN:0;;;;;;;;152;;;;;;;;;;;;
359;;Wersja językowa:radio:0;PL:0;;;;;;;;392;;;;1;;;;;;;;
359;;Wersja językowa:radio:0;EN:0;;;;;;;;196;;;;;;;;;;;;
36;;Wersja językowa:radio:0;PL:0;;;;;;;;642;;;;1;;;;;;;;
36;;Wersja językowa:radio:0;EN:0;;;;;;;;321;;;;;;;;;;;;
360;;Wersja językowa:radio:0;PL:0;;;;;;;;594;;;;1;;;;;;;;
360;;Wersja językowa:radio:0;EN:0;;;;;;;;297;;;;;;;;;;;;
361;;Wersja językowa:radio:0;PL:0;;;;;;;;228;;;;1;;;;;;;;
361;;Wersja językowa:radio:0;EN:0;;;;;;;;114;;;;;;;;;;;;
362;;Wersja językowa:radio:0;PL:0;;;;;;;;534;;;;1;;;;;;;;
362;;Wersja językowa:radio:0;EN:0;;;;;;;;267;;;;;;;;;;;;
363;;Wersja językowa:radio:0;PL:0;;;;;;;;978;;;;1;;;;;;;;
363;;Wersja językowa:radio:0;EN:0;;;;;;;;489;;;;;;;;;;;;
364;;Wersja językowa:radio:0;PL:0;;;;;;;;580;;;;1;;;;;;;;
364;;Wersja językowa:radio:0;EN:0;;;;;;;;290;;;;;;;;;;;;
365;;Wersja językowa:radio:0;PL:0;;;;;;;;608;;;;1;;;;;;;;
365;;Wersja językowa:radio:0;EN:0;;;;;;;;304;;;;;;;;;;;;
366;;Wersja językowa:radio:0;PL:0;;;;;;;;908;;;;1;;;;;;;;
366;;Wersja językowa:radio:0;EN:0;;;;;;;;454;;;;;;;;;;;;
367;;Wersja językowa:radio:0;PL:0;;;;;;;;554;;;;1;;;;;;;;
367;;Wersja językowa:radio:0;EN:0;;;;;;;;277;;;;;;;;;;;;
368;;Wersja językowa:radio:0;PL:0;;;;;;;;714;;;;1;;;;;;;;
368;;Wersja językowa:radio:0;EN:0;;;;;;;;357;;;;;;;;;;;;
369;;Wersja językowa:radio:0;PL:0;;;;;;;;338;;;;1;;;;;;;;
369;;Wersja językowa:radio:0;EN:0;;;;;;;;169;;;;;;;;;;;;
37;;Wersja językowa:radio:0;PL:0;;;;;;;;382;;;;1;;;;;;;;
37;;Wersja językowa:radio:0;EN:0;;;;;;;;191;;;;;;;;;;;;
370;;Wersja językowa:radio:0;PL:0;;;;;;;;930;;;;1;;;;;;;;
370;;Wersja językowa:radio:0;EN:0;;;;;;;;465;;;;;;;;;;;;
371;;Wersja językowa:radio:0;PL:0;;;;;;;;456;;;;1;;;;;;;;
371;;Wersja językowa:radio:0;EN:0;;;;;;;;228;;;;;;;;;;;;
372;;Wersja językowa:radio:0;PL:0;;;;;;;;132;;;;1;;;;;;;;
372;;Wersja językowa:radio:0;EN:0;;;;;;;;66;;;;;;;;;;;;
373;;Wersja językowa:radio:0;PL:0;;;;;;;;58;;;;1;;;;;;;;
373;;Wersja językowa:radio:0;EN:0;;;;;;;;29;;;;;;;;;;;;
374;;Wersja językowa:radio:0;PL:0;;;;;;;;236;;;;1;;;;;;;;
374;;Wersja językowa:radio:0;EN:0;;;;;;;;118;;;;;;;;;;;;
375;;Wersja językowa:radio:0;PL:0;;;;;;;;430;;;;1;;;;;;;;
375;;Wersja językowa:radio:0;EN:0;;;;;;;;215;;;;;;;;;;;;
376;;Wersja językowa:radio:0;PL:0;;;;;;;;368;;;;1;;;;;;;;
376;;Wersja językowa:radio:0;EN:0;;;;;;;;184;;;;;;;;;;;;
377;;Wersja językowa:radio:0;PL:0;;;;;;;;854;;;;1;;;;;;;;
377;;Wersja językowa:radio:0;EN:0;;;;;;;;427;;;;;;;;;;;;
378;;Wersja językowa:radio:0;PL:0;;;;;;;;128;;;;1;;;;;;;;
378;;Wersja językowa:radio:0;EN:0;;;;;;;;64;;;;;;;;;;;;
379;;Wersja językowa:radio:0;PL:0;;;;;;;;680;;;;1;;;;;;;;
379;;Wersja językowa:radio:0;EN:0;;;;;;;;340;;;;;;;;;;;;
38;;Wersja językowa:radio:0;PL:0;;;;;;;;972;;;;1;;;;;;;;
38;;Wersja językowa:radio:0;EN:0;;;;;;;;486;;;;;;;;;;;;
380;;Wersja językowa:radio:0;PL:0;;;;;;;;368;;;;1;;;;;;;;
380;;Wersja językowa:radio:0;EN:0;;;;;;;;184;;;;;;;;;;;;
381;;Wersja językowa:radio:0;PL:0;;;;;;;;838;;;;1;;;;;;;;
381;;Wersja językowa:radio:0;EN:0;;;;;;;;419;;;;;;;;;;;;
382;;Wersja językowa:radio:0;PL:0;;;;;;;;850;;;;1;;;;;;;;
382;;Wersja językowa:radio:0;EN:0;;;;;;;;425;;;;;;;;;;;;
383;;Wersja językowa:radio:0;PL:0;;;;;;;;810;;;;1;;;;;;;;
383;;Wersja językowa:radio:0;EN:0;;;;;;;;405;;;;;;;;;;;;
384;;Wersja językowa:radio:0;PL:0;;;;;;;;962;;;;1;;;;;;;;
384;;Wersja językowa:radio:0;EN:0;;;;;;;;481;;;;;;;;;;;;
385;;Wersja językowa:radio:0;PL:0;;;;;;;;928;;;;1;;;;;;;;
385;;Wersja językowa:radio:0;EN:0;;;;;;;;464;;;;;;;;;;;;
386;;Wersja językowa:radio:0;PL:0;;;;;;;;132;;;;1;;;;;;;;
386;;Wersja językowa:radio:0;EN:0;;;;;;;;66;;;;;;;;;;;;
387;;Wersja językowa:radio:0;PL:0;;;;;;;;138;;;;1;;;;;;;;
387;;Wersja językowa:radio:0;EN:0;;;;;;;;69;;;;;;;;;;;;
388;;Wersja językowa:radio:0;PL:0;;;;;;;;648;;;;1;;;;;;;;
388;;Wersja językowa:radio:0;EN:0;;;;;;;;324;;;;;;;;;;;;
389;;Wersja językowa:radio:0;PL:0;;;;;;;;542;;;;1;;;;;;;;
389;;Wersja językowa:radio:0;EN:0;;;;;;;;271;;;;;;;;;;;;
39;;Wersja językowa:radio:0;PL:0;;;;;;;;982;;;;1;;;;;;;;
39;;Wersja językowa:radio:0;EN:0;;;;;;;;491;;;;;;;;;;;;
