Product ID;Active (0/1);Name *;Categories (x,y,z...);Price tax excluded;Tax rules ID;Wholesale price;On sale (0/1);Discount amount;Discount percent;Discount from (yyyy-mm-dd);Discount to (yyyy-mm-dd);Reference #;Supplier reference #;Supplier;Manufacturer;EAN13;UPC;Ecotax;Width;Height;Depth;Weight;Delivery time of in-stock products;Delivery time of out-of-stock products with allowed orders;Quantity;Minimal quantity;Low stock level;Send me an email;Visibility;Additional shipping cost;Unity;Unit price;Summary;Description;Tags (x,y,z...);Meta title;Meta keywords;Meta description;URL rewritten;Text when in stock;Text when backorder allowed;Available for order (0 = No, 1 = Yes);Product available date;Product creation date;Show price (0 = No, 1 = Yes);Image URLs (x,y,z...);Image alt texts (x,y,z...);Delete existing images(0 = No, 1 = Yes);Feature(Name: Value: Position);Available online only(0 = No, 1 = Yes);Condition;Customizable(0 = No, 1 = Yes);Uploadable files (0 = No, 1 = Yes);Text fields (0 = No, 1 = Yes);Out of stock action;Virtual product;File URL;Number of allowed downloads;Expiration date;Number of days;ID / Name of shop;Advanced stock management;Depends On Stock;Warehouse;Acessories(x, y, z...)
31;1;Droga powrotna (BD);1013,1002,1000;67.40;1;49.32;1;;;;;demo_31;demo_31;;;;;;;;;;;;955;1;;0;both;;;;;Jack Cunningham (Ben Affleck) był w liceum gwiazdą koszykówki, rysowała się przed nim obiecująca przyszłość. Niespodziewanie porzucił sport. Po latach zmaga się z alkoholizmem, zapłacił już małżeństwem i nadzieją na lepsze życie. Propozycja objęcia funkcji trenera koszykówki w jego dawnej szkole jest pretekstem do stawienia czoła rozterkom duszy. Czy to wystarczy, żeby zabliźniły się głębokie rany z przeszłości? Czy Jack wreszcie przejdzie wewnętrzną przemianę?;;;;;droga-powrotna-bd;Produkt dostępny;Zamówienie dozwolone;1;;;1;;;1;;0;new;1;;;;;;;;;;;;;
32;1;Parasite (BD);1013,1002,1000;48.70;1;35.63;1;;;;;demo_32;demo_32;;;;;;;;;;;;709;1;;0;both;;;;;Międzynarodowy przebój i czarny koń w wyścigu po Oscary 2020 – film „Parasite” otrzymał 6 nominacji do nagród Akademii Filmowej (m.in. Najlepszy film, Najlepszy reżyser i Najlepszy film międzynarodowy). Zwycięzca Złotego Globu 2019 dla Najlepszego filmu zagranicznego. Złota Palma Festiwalu Filmowego w Cannes 2019.Absolutny wizjoner! Nikt inny nie kręci tak dobrych filmów rozrywkowych jak on - mówi o reżyserze „Parasite” Quentin Tarantino, jeden z jego największych fanów. Potwierdził te słowa tegoroczny Festiwal w Cannes, gdzie w walce o Złotą Palmę „Parasite” Bong Joon-ho pokonał „Pewnego razu… w Hollywood”, oczarowując jury, światową krytykę i publiczność.„Parasite” to mistrzowska i trzymająca w napięciu opowieść, w której czworo ludzi bez przyszłości wpada na pomysł przekrętu doskonałego. Kierowca bez pracy, gospodyni bez domu, student bez kasy i dziewczyna bez perspektyw wspólnie stworzą perfekcyjny plan: jak w najkrótszym czasie stać się kimś i zająć miejsce bogaczy. W świecie, w którym liczy się tylko wydajność i sukces, przechytrzą system i zawalczą o siebie. Nawet, jeśli będzie to wymagało przekroczenia cienkiej granicy między tym, co jeszcze dozwolone, a tym, co absolutnie zabronione. Bong Joon-ho pokazuje, że prawie każdy marzy o lepszym życiu, awansie i szansie na sukces. Ale tylko niektórzy – dzięki nieposkromionej wyobraźni i braku skrupułów – są w stanie po to wszystko sięgnąć.„Parasite” to pełen dzikiego humoru i nieoczekiwanych zwrotów akcji thriller o ludziach, którzy nigdy nie mieli się spotkać – biednych i bogatych, tych naprawdę uprzywilejowanych i tych zepchniętych do rynsztoków. Nowy film twórcy przebojów „Okja” i „Snowpiercer: Arka przyszłości” to wielki hit światowego kina i prawdziwy filmowy rollercoaster.;;;;;parasite-bd;Produkt dostępny;Zamówienie dozwolone;1;;;1;;;1;;0;new;1;;;;;;;;;;;;;
33;1;Joker (BD);1013,1002,1000;56.83;1;41.58;1;;;;;demo_33;demo_33;;;;;;;;;;;;899;1;;0;both;;;;;Prawie 2 mln. widzów w kinach! Fenomenalna rola Joaquina Phoenixa! Oryginalna wizja historii niesławnego łotra z uniwersum DC! Bezrobotny komik Arthur Fleck, wałęsając się ulicami Gotham City w stroju clowna, spotyka brutalnych zbirów. Odrzucony przez społeczeństwo, popada w obłęd przeistaczając się w geniusza zbrodni znanego jako Joker.;;;;;joker-bd;Produkt dostępny;Zamówienie dozwolone;1;;;1;;;1;;0;new;1;;;;;;;;;;;;;
34;1;Gwiezdne Wojny: Skywalker. Odrodzenie (BD);1014,1002,1000;56.83;1;41.58;1;;;;;demo_34;demo_34;;;;;;;;;;;;670;1;;0;both;;;;;Lucasfilm i reżyser J.J. Abrams ponownie łączą siły, aby zabrać widzów w spektakularną podróż do odległej galaktyki. Film „Gwiezdne wojny: Skywalker. Odrodzenie” to fascynujące zakończenie sagi Skywalkerów – narodzą się nowe legendy i ostatecznie zostanie rozstrzygnięta bitwa o wolność.;;;;;gwiezdne-wojny-skywalker-odrodzenie-bd;Produkt dostępny;Zamówienie dozwolone;1;;;1;;;1;;0;new;1;;;;;;;;;;;;;
35;1;Hellboy (BD);1014,1002,1000;16.25;1;11.89;1;;;;;demo_35;demo_35;;;;;;;;;;;;132;1;;0;both;;;;;Description;;;;;hellboy-bd;Produkt dostępny;Zamówienie dozwolone;1;;;1;;;1;;0;new;1;;;;;;;;;;;;;
36;1;Czarownica 2 (BR);1014,1002,1000;56.83;1;41.58;1;;;;;demo_36;demo_36;;;;;;;;;;;;519;1;;0;both;;;;;„Czarownica 2” z Angeliną Jolie w roli głównej to dalszy ciąg historii najsłynniejszego czarnego charakteru Disneya. Po wielu wspólnych szczęśliwych latach relacja Diaboliny i jej córki chrzestnej Aurory zostaje wystawiona na ciężką próbę. Przyczyną jest zbliżający się ślub Aurory. W życiu bohaterek pojawiają się nieoczekiwani sojusznicy i nowe, mroczne siły. Ich miłość okazuje się jednak mocniejsza, dzięki czemu żyją długo i szczęśliwie.;;;;;czarownica-2-br;Produkt dostępny;Zamówienie dozwolone;1;;;1;;;1;;0;new;1;;;;;;;;;;;;;
37;1;Film MONOLITH VIDEO Zaćmienie;1015,1002,1000;4.05;1;2.96;1;;;;;demo_37;demo_37;;;;;;;;;;;;400;1;;0;both;;;;;"Zaćmienie to horror fantastyczny amerykańskiej produkcji z 2010 roku. Jego reżyserem jest David Slade. Główne role zagrali: Kristen Stewart, Thomas Pattinson, Elizabeth Reaser, Ashley Greene, Jackson Rathbone, Nikki Reed.
			";;;;;film-monolith-video-zacmienie-1;Produkt dostępny;Zamówienie dozwolone;1;;;1;;;1;;0;new;1;;;;;;;;;;;;;
38;1;Świat w ogniu (BD);1015,1002,1000;16.25;1;11.89;1;;;;;demo_38;demo_38;;;;;;;;;;;;905;1;;0;both;;;;;Po tragicznym ataku terrorystycznym w Londynie zakrojona na szeroką skalę walka z terroryzmem wydaje się przynosić efekty. Agent Mike Banning wierzy, że najgorsze już za nim. Nie wie, że w najbliższym otoczeniu prezydenta USA są ludzie, którzy chcieliby zmienić porządek panujący na świecie. Wkrótce prezydent znów staje się celem ataku dokonanego przy użyciu najnowocześniejszych technik wojskowych. Giną dziesiątki agentów, a życie głowy państwa wisi na włosku. O zaplanowanie zamachu oskarżony zostaje sam Banning. Ścigany przez wszystkie służby, musi udowodnić swoją niewinność i udaremnić kolejny atak.;;;;;swiat-w-ogniu-bd;Produkt dostępny;Zamówienie dozwolone;1;;;1;;;1;;0;new;1;;;;;;;;;;;;;
39;1;American Assassin (BD);1015,1002,1000;16.25;1;11.89;1;;;;;demo_39;demo_39;;;;;;;;;;;;25;1;;0;both;;;;;Mitch Rapp (Dylan O’Brien) stracił ukochaną w ataku terrorystycznym. Od tej chwili jego jedynym celem jest zemsta. Oficer szkoleniowy CIA Stan Hurley (Michael Keaton) wie, że taki człowiek to dla agencji skarb. Szczególnie jeśli uda się go wzbogacić o pewien szczególny zestaw umiejętności, który uczyni go maszyną do zadań specjalnych. Hurley potrafi tego dokonać. Zanim szkolenie dobiegnie końca, Mitch będzie miał okazję wykazać się w akcji. Według danych wywiadu grupa terrorystów planuje atak z użyciem ładunku atomowego. Wiele wskazuje na to, że jednym z nich jest dawny uczeń Hurleya. Kogoś takiego może wytropić i zneutralizować tylko ktoś taki jak Mitch Rapp.;;;;;american-assassin-bd;Produkt dostępny;Zamówienie dozwolone;1;;;1;;;1;;0;new;1;;;;;;;;;;;;;
40;1;Firmowa Gwiazdka (BD);1016,1002,1000;8.12;1;5.94;1;;;;;demo_40;demo_40;;;;;;;;;;;;116;1;;0;both;;;;;Firmowa impreza gwiazdkowa zwana popularnie „śledzikiem” to nieodłączna część miejskiego rytuału bożonarodzeniowego. Nierzadko dzieją się tam rzeczy, na których widok święty Mikołaj posiwiałby do reszty. Niejeden po takiej imprezie obudził się w miejscu przypominającym stajenkę, niejedna po 9 miesiącach próbowała sobie przypomnieć jak doszło do tego „niepokalanego poczęcia”. Zobaczcie co się stanie, gdy niezapowiedziana firmowa impreza świąteczna wymknie się spod kontroli, śledzik pójdzie na dno, klękające bydlęta przemówią ludzkim głosem, a pracownicy pewnej szanowanej firmy tak przegną choinkę, że igły będą sobie wyjmować z różnych części ciała, aż do Wielkanocy.;;;;;firmowa-gwiazdka-bd;Produkt dostępny;Zamówienie dozwolone;1;;;1;;;1;;0;new;1;;;;;;;;;;;;;
41;1;Serce na dłoni;1016,1002,1000;8.12;1;5.94;1;;;;;demo_41;demo_41;;;;;;;;;;;;307;1;;0;both;;;;;"Serce na dłoni to komedia polsko-ukraińskiej produkcji z 2009 roku. Jej reżyserem jest Krzysztof Zanussi. Główne role zagrali: Bohdan Stupka, Szymon Bobrowski, Krzysztof Kowalewski, Borys Szyc.
			";;;;;serce-na-dloni-1;Produkt dostępny;Zamówienie dozwolone;1;;;1;;;1;;0;new;1;;;;;;;;;;;;;
42;1;Cudowny chłopak (BD);1016,1002,1000;8.12;1;5.94;1;;;;;demo_42;demo_42;;;;;;;;;;;;596;1;;0;both;;;;;Dla 10-letniego Auggiego nie ma niczego bardziej niezwykłego niż „zwykły dzień w szkole”. Urodzony z licznymi deformacjami twarzy, dotąd uczył się w domu pod okiem mamy. Teraz jednak, zaczynając 5 klasę w normalnej szkole, ma nadzieję, że koledzy potraktują go jak zwyczajnego chłopca. Jego wygląd sprawia jednak, że staje się szkolną sensacją, a dla wielu wręcz „dziwadłem”. Jedni się z niego śmieją, inni wytykają palcami, ale nikt tak naprawdę niczego o nim nie wie. Wszystko zacznie się zmieniać, gdy w szkole pojawi się nowa uczennica. Urocza Summer potrafi dostrzec w Auggiem coś więcej niż nietypowy wygląd. Wystarczy jeden przyjazny gest, jedna pomocna dłoń, by obudzić w chłopcu siłę, dzięki której będzie potrafił udowodnić, że nie tylko twarz czyni go kimś niezwykłym.;;;;;cudowny-chlopak-bd;Produkt dostępny;Zamówienie dozwolone;1;;;1;;;1;;0;new;1;;;;;;;;;;;;;
43;1;Step Up 3;1017,1002,1000;8.12;1;5.94;1;;;;;demo_43;demo_43;;;;;;;;;;;;481;1;;0;both;;;;;Step Up 3 to romans muzyczny amerykańskiej produkcji z 2010 roku. Jego reżyserem jest Jon Chu. Główne role zagrali: Rick Malambri, Adam G. Sevani, Sharni Vinson.;;;;;step-up-3-2;Produkt dostępny;Zamówienie dozwolone;1;;;1;;;1;;0;new;1;;;;;;;;;;;;;
44;1;StreetDance 2;1017,1002,1000;8.12;1;5.94;1;;;;;demo_44;demo_44;;;;;;;;;;;;93;1;;0;both;;;;;"StreetDance 2 3D to film muzyczny produkcji brytyjskiej z 2012 roku. Reżyseria Max Giwa i Dania Pasquini, scenariusz Jane English, a w rolach głównych występują Falk Hentschel, Sofia Boutella oraz George Sampson.
			";;;;;streetdance-2-2;Produkt dostępny;Zamówienie dozwolone;1;;;1;;;1;;0;new;1;;;;;;;;;;;;;
45;1;Film MONOLITH VIDEO Step Up 4 Revolution 3D;1017,1002,1000;8.12;1;5.94;1;;;;;demo_45;demo_45;;;;;;;;;;;;15;1;;0;both;;;;;"Step Up 4 Revolution to amerykański film muzyczny z 2012 roku, którego reżyserem jest Scott Speer. W filmie wystąpili między innymi Ryan Guzman, Kathryn McCormick i Cleopatra Coleman.
			";;;;;film-monolith-video-step-up-4-revolution-3d;Produkt dostępny;Zamówienie dozwolone;1;;;1;;;1;;0;new;1;;;;;;;;;;;;;
46;1;Gwiezdne Wojny: Skywalker. Odrodzenie (BD);1018,1002,1000;56.83;1;41.58;1;;;;;demo_46;demo_46;;;;;;;;;;;;47;1;;0;both;;;;;Lucasfilm i reżyser J.J. Abrams ponownie łączą siły, aby zabrać widzów w spektakularną podróż do odległej galaktyki. Film „Gwiezdne wojny: Skywalker. Odrodzenie” to fascynujące zakończenie sagi Skywalkerów – narodzą się nowe legendy i ostatecznie zostanie rozstrzygnięta bitwa o wolność.;;;;;gwiezdne-wojny-skywalker-odrodzenie-bd;Produkt dostępny;Zamówienie dozwolone;1;;;1;;;1;;0;new;1;;;;;;;;;;;;;
47;1;Rambo: Ostatnia krew (BD);1018,1002,1000;24.38;1;17.84;1;;;;;demo_47;demo_47;;;;;;;;;;;;119;1;;0;both;;;;;Legenda kina akcji, niezniszczalny Sylvester Stallone powraca jako John Rambo, bohater, który uczynił go nieśmiertelnym. Kino akcji dla prawdziwych twardzieli.John Rambo częściej niż po broń sięga dziś po butelkę. Szuka w niej ucieczki przed powracającymi wspomnieniami dawnych walk i utraconych bliskich. Gdy jednak uprowadzona zostaje córka jego przyjaciółki, John po raz ostatni będzie musiał stanąć do walki. Wkrótce okaże się, że porywacze nieprzypadkowo wybrali ofiarę. Ich prawdziwym celem jest on, John Rambo, z którym mają do wyrównania dawne rachunki. Nie rozumieją, że najtrudniejszym przeciwnikiem jest ten, który nie ma nic do stracenia. Oni pierwsi przelali krew. On zrobi to ostatni.;;;;;rambo-ostatnia-krew-bd;Produkt dostępny;Zamówienie dozwolone;1;;;1;;;1;;0;new;1;;;;;;;;;;;;;
48;1;Kraina lodu 2 (BD);1018,1002,1000;64.96;1;47.53;1;;;;;demo_48;demo_48;;;;;;;;;;;;754;1;;0;both;;;;;Wielokrotnie nagradzani twórcy światowego fenomenu powracają z filmem! W „Krainie lodu II” znanym postaciom towarzyszy zupełnie nowa muzyka. Elsa, Anna, Kristoff, Olaf i Sven wyruszają z Arendelle do Zaklętej Puszczy oraz za Mroczne Morze. Czy Elsie uda się poznać prawdę o jej przeszłości oraz odkryć co zagraża królestwu?;;;;;kraina-lodu-2-bd;Produkt dostępny;Zamówienie dozwolone;1;;;1;;;1;;0;new;1;;;;;;;;;;;;;
