Product ID;Active (0/1);Name *;Categories (x,y,z...);Price tax excluded;Tax rules ID;Wholesale price;On sale (0/1);Discount amount;Discount percent;Discount from (yyyy-mm-dd);Discount to (yyyy-mm-dd);Reference #;Supplier reference #;Supplier;Manufacturer;EAN13;UPC;Ecotax;Width;Height;Depth;Weight;Delivery time of in-stock products;Delivery time of out-of-stock products with allowed orders;Quantity;Minimal quantity;Low stock level;Send me an email;Visibility;Additional shipping cost;Unity;Unit price;Summary;Description;Tags (x,y,z...);Meta title;Meta keywords;Meta description;URL rewritten;Text when in stock;Text when backorder allowed;Available for order (0 = No, 1 = Yes);Product available date;Product creation date;Show price (0 = No, 1 = Yes);Image URLs (x,y,z...);Image alt texts (x,y,z...);Delete existing images(0 = No, 1 = Yes);Feature(Name: Value: Position);Available online only(0 = No, 1 = Yes);Condition;Customizable(0 = No, 1 = Yes);Uploadable files (0 = No, 1 = Yes);Text fields (0 = No, 1 = Yes);Out of stock action;Virtual product;File URL;Number of allowed downloads;Expiration date;Number of days;ID / Name of shop;Advanced stock management;Depends On Stock;Warehouse;Acessories(x, y, z...)
25;1;Zenek (DVD);1009,1001,1000;19.50;1;14.27;1;;;;;demo_25;demo_25;;;;;;;;;;;;;1;;0;both;;;;Film;„Zenek” to oparta na biografii Zenona Martyniuka historia chłopaka z podlaskiej wsi, który realizuje swoje wielkie marzenie: śpiewa i bawi ludzi. Film ukazuje drogę Zenona do wielkiego sukcesu, który osiągnął dzięki uporowi, ciężkiej pracy i wielu wyrzeczeniom. Król disco polo jest tylko jeden!;;;;;zenek-dvd;Produkt dostępny;Zamówienie dozwolone;1;;;1;;;1;Producent:Tvp:0,Reżyseria:  Hryniak Jan   :3,Czas trwania [min]:110 :7,Kraj Produkcji:Polska :8,Rok Produkcji:2020 :9,;0;new;1;;;;;;;;;;;;;
26;1;Moja Gwiazda: Teen Spirit (DVD) + Książka;1009,1001,1000;8.12;1;5.94;1;;;;;demo_26;demo_26;;;;;;;;;;;;;1;;0;both;;;;Film;Elle Fanning („Czarownica”, „Mary Shelley”) i  Agnieszka Grochowska („Obce niebo”, „W ciemności”) w porywającej opowieści o narodzinach polskiej gwiazdy na brytyjskiej scenie.W Wielkiej Brytanii mieszka ponad milion Polaków, którzy próbują spełnić swoje marzenie o lepszym życiu. Jedną z nich jest nastoletnia Violet Waleńska, która śni o karierze w brytyjskim showbiznesie. Jej kochająca, ale mocno stąpająca po ziemi matka widzi ją raczej w szkole, która da jej spokojną, pewną pracę. Gdy w ich miasteczku odbywają się eliminacje do słynnego talent show „Teen Spirit”, Violet bez wiedzy matki bierze w nich udział i ku swemu zdumieniu przechodzi do finałowego etapu. Skromna, niedoświadczona, ale utalentowana nastolatka z prowincji trafia nagle w tryby wielkiej rozrywkowej machiny. Tu wszystko dzieje się szybko, każdy myśli tylko o sobie, a o sukcesie nie zawsze decyduje talent. W takiej sytuacji to właśnie wsparcie najbliższych może okazać się kluczowe w drodze na życiowy szczyt. Los młodzieńczych marzeń Violet jest więc nie tylko w rękach jurorów, ale także jej matki.;;;;;moja-gwiazda-teen-spirit-dvd-ksiazka;Produkt dostępny;Zamówienie dozwolone;1;;;1;;;1;Producent:Dasan:0,Reżyseria:  Max Minghella  :3,Czas trwania [min]:90 :7,Kraj Produkcji:USA:8,Rok Produkcji:2018 :9,;0;new;1;;;;;;;;;;;;;
27;1;La La Land (DVD) + Książka;1009,1001,1000;8.12;1;5.94;1;;;;;demo_27;demo_27;;;;;;;;;;;;;1;;0;both;;;;Film;Mia jest początkującą aktorką, która w oczekiwaniu na szansę pracuje jako kelnerka. Sebastian to muzyk jazzowy, który zamiast nagrywać płyty, gra do kotleta w podrzędnej knajpce. Gdy drogi tych dwojga przetną się, połączy ich wspólne pragnienie, by zacząć wreszcie robić to co kochają. Miłość dodaje im sił, ale gdy kariery zaczynają się wreszcie układać, coraz mniej jest czasu i sił dla siebie nawzajem. Czy uda im się ocalić uczucie, nie rezygnując z marzeń?;;;;;la-la-land-dvd-ksiazka;Produkt dostępny;Zamówienie dozwolone;1;;;1;;;1;Producent:Monolith:0,Reżyseria:  Damien Chazelle  :3,Czas trwania [min]:123 :7,Kraj Produkcji:USA :8,Rok Produkcji:2016 :9,;0;new;1;;;;;;;;;;;;;
28;1;Yesterday (DVD);1009,1001,1000;32.51;1;23.79;1;;;;;demo_28;demo_28;;;;;;;;;;;;;1;;0;both;;;;Film;Jack Malik był jeszcze jednym walczącym o sławę autorem piosenek – do wczoraj. Kiedy na całym świecie na chwilę zgasły światła, Jack (Himesh Patel) odkrywa, że jest jedyną osobą na Ziemi, która pamięta zespół The Beatles! Granie piosenek Magicznej Czwórki jako własnych zapewnia mu błyskawiczną drogę do sławy, co oznacza ryzyko utraty Ellie (Lily James) – jedynej osoby, która go kochała i od początku w niego wierzyła. Zanim drzwi do dawnego życia zamkną się na zawsze, Jack musi zdecydować, czy istotnie wszystkim, czego potrzebuje, jest miłość. W tej romantycznej rock’n’rollowej komedii laureata Oscara ® Danny’ego Boyle’a według scenariusza nominowanego do Oscara ® Richarda Curtisa grają także Kate McKinnon i Ed Sheeran.;;;;;yesterday-dvd;Produkt dostępny;Zamówienie dozwolone;1;;;1;;;1;Producent:Filmostrada:0,Reżyseria:  Boyle Danny   :3,Czas trwania [min]:111 :7,Kraj Produkcji:USA:8,Rok Produkcji:2019 :9,;0;new;1;;;;;;;;;;;;;
29;1;Dżentelmeni (DVD);1010,1001,1000;16.25;1;11.89;1;;;;;demo_29;demo_29;;;;;;;;;;;;;1;;0;both;;;;Film;Guy Ritchie, twórca kultowego „Przekrętu” i „Porachunków”, odpowiedzialny za reaktywację Sherlocka Holmesa, Króla Artura i Aladyna, powraca w gangsterskie rewiry. Brytyjska odpowiedź na „Pulp Fiction” na miarę XXI wieku!Londyński półświatek obiega plotka, że Mickey Pearson (Matthew McConaughey), Amerykanin, który zbudował tu narkotykowe imperium, chce się wycofać z rynku. Może nie służy mu klimat albo obawia się brexitu. Grunt, że rodowici brytyjscy bandyci węszą okazję do przejęcia jego biznesu. Sypią się oferty, groźby, pochlebstwa. Niektórzy próbują szantażu albo przekupstwa. Pearson jednak najwyraźniej nie podjął jeszcze ostatecznej decyzji. By mu w tym pomóc, niektórzy bardziej niecierpliwi sięgają po broń. A pewien cwany i dowcipny dziennikarz (Hugh Grant) szykuje przekręt, który może zmienić reguły gry. Pearson okazuje się jednak mistrzem gangsterskiej wolnej amerykanki. Zaczyna się bardzo kosztowna wojna. Ale dżentelmeni przecież nie rozmawiają o pieniądzach.;;;;;dzentelmeni-dvd;Produkt dostępny;Zamówienie dozwolone;1;;;1;;;1;Producent:Dasan:0,Reżyseria:  Ritchie Guy   :3,Czas trwania [min]:109 :7,Kraj Produkcji:USA:8,Rok Produkcji:2019 :9,;0;new;1;;;;;;;;;;;;;
30;1;Gwiezdne Wojny: Skywalker. Odrodzenie (DVD);1010,1001,1000;28.45;1;20.82;1;;;;;demo_30;demo_30;;;;;;;;;;;;;1;;0;both;;;;Film;Lucasfilm i reżyser J.J. Abrams ponownie łączą siły, aby zabrać widzów w spektakularną podróż do odległej galaktyki. Film „Gwiezdne wojny: Skywalker. Odrodzenie” to fascynujące zakończenie sagi Skywalkerów – narodzą się nowe legendy i ostatecznie zostanie rozstrzygnięta bitwa o wolność.;;;;;gwiezdne-wojny-skywalker-odrodzenie-dvd;Produkt dostępny;Zamówienie dozwolone;1;;;1;;;1;Producent:Galapagos:0,Reżyseria:  Abrams Jeffrey Jacob   :3,Czas trwania [min]:136 :7,Kraj Produkcji:USA :8,Rok Produkcji:2019 :9,;0;new;1;;;;;;;;;;;;;
31;1;Naprzód (DVD);1010,1001,1000;32.51;1;23.79;1;;;;;demo_31;demo_31;;;;;;;;;;;;;1;;0;both;;;;Film;Najnowsza produkcja ze studia Disney Pixar.;;;;;naprzod-dvd;Produkt dostępny;Zamówienie dozwolone;1;;;1;;;1;Producent:Galapagos:0,Reżyseria:  Scanlon Dan   :3,Czas trwania [min]:98 :7,Kraj Produkcji:USA :8,Rok Produkcji:2020 :9,;0;new;1;;;;;;;;;;;;;
32;1;Kraina lodu 2 (DVD);1010,1001,1000;32.51;1;23.79;1;;;;;demo_32;demo_32;;;;;;;;;;;;;1;;0;both;;;;Film;Wielokrotnie nagradzani twórcy światowego fenomenu powracają z filmem! W „Krainie lodu II” znanym postaciom towarzyszy zupełnie nowa muzyka. Elsa, Anna, Kristoff, Olaf i Sven wyruszają z Arendelle do Zaklętej Puszczy oraz za Mroczne Morze. Czy Elsie uda się poznać prawdę o jej przeszłości oraz odkryć co zagraża królestwu?;;;;;kraina-lodu-2-dvd;Produkt dostępny;Zamówienie dozwolone;1;;;1;;;1;Producent:Galapagos:0,Reżyseria:  Buck Chris  Lee Jennifer  :3,Czas trwania [min]:99 :7,Kraj Produkcji:USA :8,Rok Produkcji:2019 :9,;0;new;1;;;;;;;;;;;;;
33;1;Kraina lodu 2 (BD);1011,1002,1000;64.96;1;47.53;1;;;;;demo_33;demo_33;;;;;;;;;;;;;1;;0;both;;;;Film;Wielokrotnie nagradzani twórcy światowego fenomenu powracają z filmem! W „Krainie lodu II” znanym postaciom towarzyszy zupełnie nowa muzyka. Elsa, Anna, Kristoff, Olaf i Sven wyruszają z Arendelle do Zaklętej Puszczy oraz za Mroczne Morze. Czy Elsie uda się poznać prawdę o jej przeszłości oraz odkryć co zagraża królestwu?;;;;;kraina-lodu-2-bd;Produkt dostępny;Zamówienie dozwolone;1;;;1;;;1;Producent:Galapagos:0,Reżyseria:  Buck Chris  Lee Jennifer  :3,Czas trwania [min]:103 :7,Kraj Produkcji:USA :8,Rok Produkcji:2019 :9,;0;new;1;;;;;;;;;;;;;
34;1;Naprzód (BD);1011,1002,1000;56.83;1;41.58;1;;;;;demo_34;demo_34;;;;;;;;;;;;;1;;0;both;;;;Film;Najnowsza produkcja ze studia Disney Pixar.;;;;;naprzod-bd;Produkt dostępny;Zamówienie dozwolone;1;;;1;;;1;Producent:Galapagos:0,Reżyseria:  Scanlon Dan   :3,Czas trwania [min]:102 :7,Kraj Produkcji:USA :8,Rok Produkcji:2020 :9,;0;new;1;;;;;;;;;;;;;
35;1;Czarownica 2 (BR);1011,1002,1000;56.83;1;41.58;1;;;;;demo_35;demo_35;;;;;;;;;;;;;1;;0;both;;;;Film;„Czarownica 2” z Angeliną Jolie w roli głównej to dalszy ciąg historii najsłynniejszego czarnego charakteru Disneya. Po wielu wspólnych szczęśliwych latach relacja Diaboliny i jej córki chrzestnej Aurory zostaje wystawiona na ciężką próbę. Przyczyną jest zbliżający się ślub Aurory. W życiu bohaterek pojawiają się nieoczekiwani sojusznicy i nowe, mroczne siły. Ich miłość okazuje się jednak mocniejsza, dzięki czemu żyją długo i szczęśliwie.;;;;;czarownica-2-br;Produkt dostępny;Zamówienie dozwolone;1;;;1;;;1;Producent:Galapagos:0,Reżyseria:  Joachim Rønning  :3,Czas trwania [min]:118 :7,Kraj Produkcji:USA :8,Rok Produkcji:2019 :9,;0;new;1;;;;;;;;;;;;;
36;1;Cudowny chłopak (BD);1011,1002,1000;8.12;1;5.94;1;;;;;demo_36;demo_36;;;;;;;;;;;;;1;;0;both;;;;Film;Dla 10-letniego Auggiego nie ma niczego bardziej niezwykłego niż „zwykły dzień w szkole”. Urodzony z licznymi deformacjami twarzy, dotąd uczył się w domu pod okiem mamy. Teraz jednak, zaczynając 5 klasę w normalnej szkole, ma nadzieję, że koledzy potraktują go jak zwyczajnego chłopca. Jego wygląd sprawia jednak, że staje się szkolną sensacją, a dla wielu wręcz „dziwadłem”. Jedni się z niego śmieją, inni wytykają palcami, ale nikt tak naprawdę niczego o nim nie wie. Wszystko zacznie się zmieniać, gdy w szkole pojawi się nowa uczennica. Urocza Summer potrafi dostrzec w Auggiem coś więcej niż nietypowy wygląd. Wystarczy jeden przyjazny gest, jedna pomocna dłoń, by obudzić w chłopcu siłę, dzięki której będzie potrafił udowodnić, że nie tylko twarz czyni go kimś niezwykłym.;;;;;cudowny-chlopak-bd;Produkt dostępny;Zamówienie dozwolone;1;;;1;;;1;Producent:Dasan:0,Reżyseria:  Chbosky Stephen   :3,Czas trwania [min]:113 :7,Kraj Produkcji:USA :8,Rok Produkcji:2017 :9,;0;new;1;;;;;;;;;;;;;
37;1;Błękitna planeta 2 (3BD);1012,1002,1000;81.22;1;59.43;1;;;;;demo_37;demo_37;;;;;;;;;;;;;1;;0;both;;;;Film;"""Błękitna planeta 2"" to przedsięwzięcie przełomowe. Wraz z kolejnym pokoleniem i rozwojem technologii, BBC powraca do podwodnego świata w drugiej odsłonie swojej sztandarowej produkcji. Nikt nigdy wcześniej nie zrealizował tak zapierających dech w piersiach, podwodnych zdjęć. Oto inspirująca podróż po największej, a jednocześnie najmniej znanej krainie naszej planety - tajemniczym świecie mórz i oceanów.Cztery lata pracy 25-osobowego zespołu, 125 ekspedycji do 39 krajów na wszystkich kontynentach i ponad 6 tys. godz. pod wodą - tyle wysiłku kosztowała ""Błękitna planeta 2"". Dzięki niesamowitej wytrwałości, pasji i zaangażowaniu powstała produkcja, która umożliwia widzom uchwycenie życia niezwykłych morskich stworzeń, przenosząc w ich magiczne światy. W tej niezwykłej podróży towarzyszy widzom Sir David Attenborough, a całą serię doskonale dopełnia muzyka Hansa Zimmera oraz zespołu Radiohead.";;;;;blekitna-planeta-2-3bd;Produkt dostępny;Zamówienie dozwolone;1;;;1;;;1;Producent:Best Film:0,Reżyseria:  Brownlow Mark  :3,Czas trwania [min]:435 :6,Kraj Produkcji:Wielka Brytania :7,Rok Produkcji:2017 :8,;0;new;1;;;;;;;;;;;;;
38;1;Siedem światów. Jedna planeta (3BD);1012,1002,1000;73.09;1;53.48;1;;;;;demo_38;demo_38;;;;;;;;;;;;;1;;0;both;;;;Film;Miliony lat temu niewyobrażalne siły rozerwały skorupę Ziemi, dając początek siedmiu nadzwyczajnym kontynentom. Z biegiem czasu każdy z nich rozwinął swój niezwykły świat przyrody.Od głębin południowoamerykańskich dżungli po zamarznięte szczyty Azji, od miast Europy po rozległe równiny Afryki – Siedem światów, jedna planeta ukazuje nieznane dotąd zachowania zwierząt oraz niezliczone, nieopowiedziane dotąd historie dzikiej przyrody każdego z kontynentów.Serial ujawnia fundamentalną prawdę o tym, co sprawia, że każdy z naszych siedmiu światów jest całkowicie wyjątkowy i ukazuje wyzwania stojące przed zwierzętami w ukształtowanym przez nas świecie.;;;;;siedem-swiatow-jedna-planeta-3bd;Produkt dostępny;Zamówienie dozwolone;1;;;1;;;1;Producent:Best Film:0,Czas trwania [min]:410 :5,Kraj Produkcji:Wielka Brytania :6,Rok Produkcji:2019 :7,;0;new;1;;;;;;;;;;;;;
39;1;Film TIM FILM STUDIO Na krawędzi 3D;1012,1002,1000;16.25;1;11.89;1;;;;;demo_39;demo_39;;;;;;;;;;;;;1;;0;both;;;;Film;"Na krawędzi to film dokumentalny opowiadający o pasjonatach Speedridingu - ryzykownego i ekstremalnego sportu będącego połączeniem narciarstwa i paralotniarstwa. Akcja filmu rozgrywa się w francuskim kurorcie Lez Arcs, gdzie zobaczymy niesamowite, kaskaderskie wyczyny, niedostępne nigdy wcześniej.
			";;;;;film-tim-film-studio-na-krawedzi-3d;Produkt dostępny;Zamówienie dozwolone;1;;;1;;;1;Producent:Filmostrada:0,Czas trwania [min]:55 :2,;0;new;1;;;;;;;;;;;;;
40;1;W poszukiwaniu wolności;1012,1002,1000;16.25;1;11.89;1;;;;;demo_40;demo_40;;;;;;;;;;;;;1;;0;both;;;;Film;"
„W poszukiwaniu wolności” to zbiór opowieści ludzi, którzy zapoczątkowali kulturowe zjawisko naszych dni.To historia o osiągalnej dla każdego wolności, która przychodzi nagle i pozwala żyć pełnią życia. To wnikliwe spojrzenie od środka na fenomen sportów ekstremalnych i możliwości dostępne każdemu, kto odważy się ich zakosztować. Niezwykle widowiskowe, pełne adrenaliny doświadczenie przekazane przez wizjonerów i światowych mistrzów surfingu, snowboardingu, narciarstwa, jazdy na deskorolce, kolarstwa górskiego i temu podobnych wyczynów.
";;;;;w-poszukiwaniu-wolnosci;Produkt dostępny;Zamówienie dozwolone;1;;;1;;;1;Producent:Filmostrada:0,Reżyseria:  Jon Long  :3,Czas trwania [min]:92 :6,Kraj Produkcji:USA :7,Rok Produkcji:2015 :8,;0;new;1;;;;;;;;;;;;;
41;1;Droga powrotna (BD);1013,1002,1000;67.40;1;49.32;1;;;;;demo_41;demo_41;;;;;;;;;;;;;1;;0;both;;;;Film;Jack Cunningham (Ben Affleck) był w liceum gwiazdą koszykówki, rysowała się przed nim obiecująca przyszłość. Niespodziewanie porzucił sport. Po latach zmaga się z alkoholizmem, zapłacił już małżeństwem i nadzieją na lepsze życie. Propozycja objęcia funkcji trenera koszykówki w jego dawnej szkole jest pretekstem do stawienia czoła rozterkom duszy. Czy to wystarczy, żeby zabliźniły się głębokie rany z przeszłości? Czy Jack wreszcie przejdzie wewnętrzną przemianę?;;;;;droga-powrotna-bd;Produkt dostępny;Zamówienie dozwolone;1;;;1;;;1;Producent:Galapagos:0,Reżyseria:  Gavin O'Connor  :3,Czas trwania [min]:109 :7,Kraj Produkcji:USA :8,Rok Produkcji:2020 :9,;0;new;1;;;;;;;;;;;;;
42;1;Parasite (BD);1013,1002,1000;48.70;1;35.63;1;;;;;demo_42;demo_42;;;;;;;;;;;;;1;;0;both;;;;Film;Międzynarodowy przebój i czarny koń w wyścigu po Oscary 2020 – film „Parasite” otrzymał 6 nominacji do nagród Akademii Filmowej (m.in. Najlepszy film, Najlepszy reżyser i Najlepszy film międzynarodowy). Zwycięzca Złotego Globu 2019 dla Najlepszego filmu zagranicznego. Złota Palma Festiwalu Filmowego w Cannes 2019.Absolutny wizjoner! Nikt inny nie kręci tak dobrych filmów rozrywkowych jak on - mówi o reżyserze „Parasite” Quentin Tarantino, jeden z jego największych fanów. Potwierdził te słowa tegoroczny Festiwal w Cannes, gdzie w walce o Złotą Palmę „Parasite” Bong Joon-ho pokonał „Pewnego razu… w Hollywood”, oczarowując jury, światową krytykę i publiczność.„Parasite” to mistrzowska i trzymająca w napięciu opowieść, w której czworo ludzi bez przyszłości wpada na pomysł przekrętu doskonałego. Kierowca bez pracy, gospodyni bez domu, student bez kasy i dziewczyna bez perspektyw wspólnie stworzą perfekcyjny plan: jak w najkrótszym czasie stać się kimś i zająć miejsce bogaczy. W świecie, w którym liczy się tylko wydajność i sukces, przechytrzą system i zawalczą o siebie. Nawet, jeśli będzie to wymagało przekroczenia cienkiej granicy między tym, co jeszcze dozwolone, a tym, co absolutnie zabronione. Bong Joon-ho pokazuje, że prawie każdy marzy o lepszym życiu, awansie i szansie na sukces. Ale tylko niektórzy – dzięki nieposkromionej wyobraźni i braku skrupułów – są w stanie po to wszystko sięgnąć.„Parasite” to pełen dzikiego humoru i nieoczekiwanych zwrotów akcji thriller o ludziach, którzy nigdy nie mieli się spotkać – biednych i bogatych, tych naprawdę uprzywilejowanych i tych zepchniętych do rynsztoków. Nowy film twórcy przebojów „Okja” i „Snowpiercer: Arka przyszłości” to wielki hit światowego kina i prawdziwy filmowy rollercoaster.;;;;;parasite-bd;Produkt dostępny;Zamówienie dozwolone;1;;;1;;;1;Producent:Dasan:0,Reżyseria:  Bong Joon-ho   :3,Czas trwania [min]:126 :7,Kraj Produkcji:Korea Południowa :8,Rok Produkcji:2019 :9,;0;new;1;;;;;;;;;;;;;
43;1;Joker (BD);1013,1002,1000;56.83;1;41.58;1;;;;;demo_43;demo_43;;;;;;;;;;;;;1;;0;both;;;;Film;Prawie 2 mln. widzów w kinach! Fenomenalna rola Joaquina Phoenixa! Oryginalna wizja historii niesławnego łotra z uniwersum DC! Bezrobotny komik Arthur Fleck, wałęsając się ulicami Gotham City w stroju clowna, spotyka brutalnych zbirów. Odrzucony przez społeczeństwo, popada w obłęd przeistaczając się w geniusza zbrodni znanego jako Joker.;;;;;joker-bd;Produkt dostępny;Zamówienie dozwolone;1;;;1;;;1;Producent:Galapagos:0,Reżyseria:  Phillips Todd   :3,Czas trwania [min]:122 :7,Kraj Produkcji:USA :8,Rok Produkcji:2019 :9,;0;new;1;;;;;;;;;;;;;
44;1;Tylko sprawiedliwość (BD);1013,1002,1000;64.96;1;47.53;1;;;;;demo_44;demo_44;;;;;;;;;;;;;1;;0;both;;;;Film;Przejmująca historia absolwenta Harvardu Bryna Stevensona, który odrzuca lukratywne propozycje pracy, by w Alabamie bronić niesłusznie oskarżonych. Wspierany przez miejscową adwokat podejmuje się głośnej sprawy McMilliana skazanego na śmierć za morderstwo. W obliczu jawnego rasizmu i politycznych gierek Bryan broni Waltera i innych skazańców.;;;;;tylko-sprawiedliwosc-bd;Produkt dostępny;Zamówienie dozwolone;1;;;1;;;1;Producent:Galapagos:0,Reżyseria:  Destin Daniel Cretton  :3,Czas trwania [min]:137 :7,Kraj Produkcji:USA :8,Rok Produkcji:2019 :9,;0;new;1;;;;;;;;;;;;;
45;1;Gwiezdne Wojny: Skywalker. Odrodzenie (BD);1014,1002,1000;56.83;1;41.58;1;;;;;demo_45;demo_45;;;;;;;;;;;;;1;;0;both;;;;Film;Lucasfilm i reżyser J.J. Abrams ponownie łączą siły, aby zabrać widzów w spektakularną podróż do odległej galaktyki. Film „Gwiezdne wojny: Skywalker. Odrodzenie” to fascynujące zakończenie sagi Skywalkerów – narodzą się nowe legendy i ostatecznie zostanie rozstrzygnięta bitwa o wolność.;;;;;gwiezdne-wojny-skywalker-odrodzenie-bd;Produkt dostępny;Zamówienie dozwolone;1;;;1;;;1;Producent:Galapagos:0,Reżyseria:  Abrams Jeffrey Jacob   :3,Czas trwania [min]:142 :7,Kraj Produkcji:USA :8,Rok Produkcji:2019 :9,;0;new;1;;;;;;;;;;;;;
46;1;Hellboy (BD);1014,1002,1000;16.25;1;11.89;1;;;;;demo_46;demo_46;;;;;;;;;;;;;1;;0;both;;;;Film;Description;;;;;hellboy-bd;Produkt dostępny;Zamówienie dozwolone;1;;;1;;;1;Producent:Dasan:0,Reżyseria:  Marshall Neil   :3,Czas trwania [min]:121 :7,Kraj Produkcji:USA:8,Rok Produkcji:2019 :9,;0;new;1;;;;;;;;;;;;;
47;1;Czarownica 2 (BR);1014,1002,1000;56.83;1;41.58;1;;;;;demo_47;demo_47;;;;;;;;;;;;;1;;0;both;;;;Film;„Czarownica 2” z Angeliną Jolie w roli głównej to dalszy ciąg historii najsłynniejszego czarnego charakteru Disneya. Po wielu wspólnych szczęśliwych latach relacja Diaboliny i jej córki chrzestnej Aurory zostaje wystawiona na ciężką próbę. Przyczyną jest zbliżający się ślub Aurory. W życiu bohaterek pojawiają się nieoczekiwani sojusznicy i nowe, mroczne siły. Ich miłość okazuje się jednak mocniejsza, dzięki czemu żyją długo i szczęśliwie.;;;;;czarownica-2-br;Produkt dostępny;Zamówienie dozwolone;1;;;1;;;1;Producent:Galapagos:0,Reżyseria:  Joachim Rønning  :3,Czas trwania [min]:118 :7,Kraj Produkcji:USA :8,Rok Produkcji:2019 :9,;0;new;1;;;;;;;;;;;;;
48;1;Fantastyczne zwierzęta: Zbrodnie Grindelwalda (BD);1014,1002,1000;69.02;1;50.5;1;;;;;demo_48;demo_48;;;;;;;;;;;;;1;;0;both;;;;Film;Nowy film twórcy sagi „Harry Potter”! Po ucieczce potężnego czarodzieja Gellerta Grindelwalda z więzienia magizoolog Newt Scamader ponownie zostaje wezwany przez profesora Dumbledore'a. W obliczu nieprzewidzianych zagrożeń Newt musi znaleźć sposób, aby powstrzymać Grindelwalda, którego plan panowania czarodziejów czystej krwi nad niemagicznymi istotami grozi podziałem całego świata czarodziejów.;;;;;fantastyczne-zwierzeta-zbrodnie-grindelwalda-bd;Produkt dostępny;Zamówienie dozwolone;1;;;1;;;1;Producent:Galapagos:0,Reżyseria:  Yates David   :3,Czas trwania [min]:128 :7,Kraj Produkcji:USA :8,Rok Produkcji:2018 :9,;0;new;1;;;;;;;;;;;;;
49;1;Film MONOLITH VIDEO Zaćmienie;1015,1002,1000;4.05;1;2.96;1;;;;;demo_49;demo_49;;;;;;;;;;;;;1;;0;both;;;;Film;"Zaćmienie to horror fantastyczny amerykańskiej produkcji z 2010 roku. Jego reżyserem jest David Slade. Główne role zagrali: Kristen Stewart, Thomas Pattinson, Elizabeth Reaser, Ashley Greene, Jackson Rathbone, Nikki Reed.
			";;;;;film-monolith-video-zacmienie-1;Produkt dostępny;Zamówienie dozwolone;1;;;1;;;1;Producent:Monolith:0,Reżyseria:  Slade David   :3,Czas trwania [min]:125 :7,Kraj Produkcji:USA :8,Rok Produkcji:2010 :9,;0;new;1;;;;;;;;;;;;;
50;1;Świat w ogniu (BD);1015,1002,1000;16.25;1;11.89;1;;;;;demo_50;demo_50;;;;;;;;;;;;;1;;0;both;;;;Film;Po tragicznym ataku terrorystycznym w Londynie zakrojona na szeroką skalę walka z terroryzmem wydaje się przynosić efekty. Agent Mike Banning wierzy, że najgorsze już za nim. Nie wie, że w najbliższym otoczeniu prezydenta USA są ludzie, którzy chcieliby zmienić porządek panujący na świecie. Wkrótce prezydent znów staje się celem ataku dokonanego przy użyciu najnowocześniejszych technik wojskowych. Giną dziesiątki agentów, a życie głowy państwa wisi na włosku. O zaplanowanie zamachu oskarżony zostaje sam Banning. Ścigany przez wszystkie służby, musi udowodnić swoją niewinność i udaremnić kolejny atak.;;;;;swiat-w-ogniu-bd;Produkt dostępny;Zamówienie dozwolone;1;;;1;;;1;Producent:Dasan:0,Reżyseria:  Waugh Ric Roman   :3,Czas trwania [min]:121 :7,Kraj Produkcji:USA :8,Rok Produkcji:2019 :9,;0;new;1;;;;;;;;;;;;;
51;1;American Assassin (BD);1015,1002,1000;16.25;1;11.89;1;;;;;demo_51;demo_51;;;;;;;;;;;;;1;;0;both;;;;Film;Mitch Rapp (Dylan O’Brien) stracił ukochaną w ataku terrorystycznym. Od tej chwili jego jedynym celem jest zemsta. Oficer szkoleniowy CIA Stan Hurley (Michael Keaton) wie, że taki człowiek to dla agencji skarb. Szczególnie jeśli uda się go wzbogacić o pewien szczególny zestaw umiejętności, który uczyni go maszyną do zadań specjalnych. Hurley potrafi tego dokonać. Zanim szkolenie dobiegnie końca, Mitch będzie miał okazję wykazać się w akcji. Według danych wywiadu grupa terrorystów planuje atak z użyciem ładunku atomowego. Wiele wskazuje na to, że jednym z nich jest dawny uczeń Hurleya. Kogoś takiego może wytropić i zneutralizować tylko ktoś taki jak Mitch Rapp.;;;;;american-assassin-bd;Produkt dostępny;Zamówienie dozwolone;1;;;1;;;1;Producent:Monolith:0,Reżyseria:  Cuesta Michael   :3,Czas trwania [min]:112 :7,Kraj Produkcji:Hongkong:8,Rok Produkcji:2017 :9,;0;new;1;;;;;;;;;;;;;
52;1;Niewidzialny człowiek (BD);1015,1002,1000;40.64;1;29.74;1;;;;;demo_52;demo_52;;;;;;;;;;;;;1;;0;both;;;;Film;Cecilia (ELISABETH MOSS) uwikłana w toksyczny związek z bogatym naukowcem postanawia uciec i ukryć się przed tą brutalną relacją. Kiedy jej napastliwy były nagle umiera, dziewczyna podejrzewa, że jego śmierć jest mistyfikacją. Seria niesamowitych zbiegów okoliczności, które coraz wyraźniej zagrażają życiu tych, których kocha, sprawia, że zdrowie psychiczne Cecilii zostaje wystawione na próbę, zaś ona sama musi udowodnić, że jest prześladowana przez kogoś, kogo nikt nie widzi.;;;;;niewidzialny-czlowiek-bd;Produkt dostępny;Zamówienie dozwolone;1;;;1;;;1;Producent:Filmostrada:0,Reżyseria:  Leigh Whannell  :3,Czas trwania [min]:124 :7,Kraj Produkcji:Australia:8,Rok Produkcji:2020 :9,;0;new;1;;;;;;;;;;;;;
