Product ID*;Product Reference;Attribute (Name:Type:Position)*;Value (Value:Position)*;Supplier reference;Reference;EAN13;UPC;Wholesale price;Impact on price;Ecotax;Quantity;Minimal quantity;Low stock level;Impact on weight;Default (0 = No, 1 = Yes);Combination available date;Image position;Image URLs (x,y,z...);Image alt texts (x,y,z...);ID / Name of shop;Advanced Stock Managment;Depends on stock;Warehouse
287;;Wersja językowa:radio:0;PL:0;;;;;;;;180;;;;1;;;;;;;;
287;;Wersja językowa:radio:0;EN:0;;;;;;;;90;;;;;;;;;;;;
289;;Wersja językowa:radio:0;PL:0;;;;;;;;840;;;;1;;;;;;;;
289;;Wersja językowa:radio:0;EN:0;;;;;;;;420;;;;;;;;;;;;
29;;Wersja językowa:radio:0;PL:0;;;;;;;;410;;;;1;;;;;;;;
29;;Wersja językowa:radio:0;EN:0;;;;;;;;205;;;;;;;;;;;;
290;;Wersja językowa:radio:0;PL:0;;;;;;;;844;;;;1;;;;;;;;
290;;Wersja językowa:radio:0;EN:0;;;;;;;;422;;;;;;;;;;;;
291;;Wersja językowa:radio:0;PL:0;;;;;;;;690;;;;1;;;;;;;;
291;;Wersja językowa:radio:0;EN:0;;;;;;;;345;;;;;;;;;;;;
292;;Wersja językowa:radio:0;PL:0;;;;;;;;792;;;;1;;;;;;;;
292;;Wersja językowa:radio:0;EN:0;;;;;;;;396;;;;;;;;;;;;
293;;Wersja językowa:radio:0;PL:0;;;;;;;;532;;;;1;;;;;;;;
293;;Wersja językowa:radio:0;EN:0;;;;;;;;266;;;;;;;;;;;;
294;;Wersja językowa:radio:0;PL:0;;;;;;;;298;;;;1;;;;;;;;
294;;Wersja językowa:radio:0;EN:0;;;;;;;;149;;;;;;;;;;;;
295;;Wersja językowa:radio:0;PL:0;;;;;;;;224;;;;1;;;;;;;;
295;;Wersja językowa:radio:0;EN:0;;;;;;;;112;;;;;;;;;;;;
296;;Wersja językowa:radio:0;PL:0;;;;;;;;222;;;;1;;;;;;;;
296;;Wersja językowa:radio:0;EN:0;;;;;;;;111;;;;;;;;;;;;
298;;Wersja językowa:radio:0;PL:0;;;;;;;;708;;;;1;;;;;;;;
298;;Wersja językowa:radio:0;EN:0;;;;;;;;354;;;;;;;;;;;;
299;;Wersja językowa:radio:0;PL:0;;;;;;;;176;;;;1;;;;;;;;
299;;Wersja językowa:radio:0;EN:0;;;;;;;;88;;;;;;;;;;;;
3;;Wersja językowa:radio:0;PL:0;;;;;;;;214;;;;1;;;;;;;;
3;;Wersja językowa:radio:0;EN:0;;;;;;;;107;;;;;;;;;;;;
30;;Wersja językowa:radio:0;PL:0;;;;;;;;222;;;;1;;;;;;;;
30;;Wersja językowa:radio:0;EN:0;;;;;;;;111;;;;;;;;;;;;
300;;Wersja językowa:radio:0;PL:0;;;;;;;;760;;;;1;;;;;;;;
300;;Wersja językowa:radio:0;EN:0;;;;;;;;380;;;;;;;;;;;;
301;;Wersja językowa:radio:0;PL:0;;;;;;;;226;;;;1;;;;;;;;
301;;Wersja językowa:radio:0;EN:0;;;;;;;;113;;;;;;;;;;;;
302;;Wersja językowa:radio:0;PL:0;;;;;;;;790;;;;1;;;;;;;;
302;;Wersja językowa:radio:0;EN:0;;;;;;;;395;;;;;;;;;;;;
303;;Wersja językowa:radio:0;PL:0;;;;;;;;94;;;;1;;;;;;;;
303;;Wersja językowa:radio:0;EN:0;;;;;;;;47;;;;;;;;;;;;
304;;Wersja językowa:radio:0;PL:0;;;;;;;;378;;;;1;;;;;;;;
304;;Wersja językowa:radio:0;EN:0;;;;;;;;189;;;;;;;;;;;;
305;;Wersja językowa:radio:0;PL:0;;;;;;;;606;;;;1;;;;;;;;
305;;Wersja językowa:radio:0;EN:0;;;;;;;;303;;;;;;;;;;;;
306;;Wersja językowa:radio:0;PL:0;;;;;;;;396;;;;1;;;;;;;;
306;;Wersja językowa:radio:0;EN:0;;;;;;;;198;;;;;;;;;;;;
307;;Wersja językowa:radio:0;PL:0;;;;;;;;712;;;;1;;;;;;;;
307;;Wersja językowa:radio:0;EN:0;;;;;;;;356;;;;;;;;;;;;
308;;Wersja językowa:radio:0;PL:0;;;;;;;;978;;;;1;;;;;;;;
308;;Wersja językowa:radio:0;EN:0;;;;;;;;489;;;;;;;;;;;;
309;;Wersja językowa:radio:0;PL:0;;;;;;;;494;;;;1;;;;;;;;
309;;Wersja językowa:radio:0;EN:0;;;;;;;;247;;;;;;;;;;;;
31;;Wersja językowa:radio:0;PL:0;;;;;;;;314;;;;1;;;;;;;;
31;;Wersja językowa:radio:0;EN:0;;;;;;;;157;;;;;;;;;;;;
310;;Wersja językowa:radio:0;PL:0;;;;;;;;734;;;;1;;;;;;;;
310;;Wersja językowa:radio:0;EN:0;;;;;;;;367;;;;;;;;;;;;
311;;Wersja językowa:radio:0;PL:0;;;;;;;;428;;;;1;;;;;;;;
311;;Wersja językowa:radio:0;EN:0;;;;;;;;214;;;;;;;;;;;;
314;;Wersja językowa:radio:0;PL:0;;;;;;;;158;;;;1;;;;;;;;
314;;Wersja językowa:radio:0;EN:0;;;;;;;;79;;;;;;;;;;;;
315;;Wersja językowa:radio:0;PL:0;;;;;;;;186;;;;1;;;;;;;;
315;;Wersja językowa:radio:0;EN:0;;;;;;;;93;;;;;;;;;;;;
316;;Wersja językowa:radio:0;PL:0;;;;;;;;236;;;;1;;;;;;;;
316;;Wersja językowa:radio:0;EN:0;;;;;;;;118;;;;;;;;;;;;
317;;Wersja językowa:radio:0;PL:0;;;;;;;;930;;;;1;;;;;;;;
317;;Wersja językowa:radio:0;EN:0;;;;;;;;465;;;;;;;;;;;;
318;;Wersja językowa:radio:0;PL:0;;;;;;;;932;;;;1;;;;;;;;
318;;Wersja językowa:radio:0;EN:0;;;;;;;;466;;;;;;;;;;;;
319;;Wersja językowa:radio:0;PL:0;;;;;;;;436;;;;1;;;;;;;;
319;;Wersja językowa:radio:0;EN:0;;;;;;;;218;;;;;;;;;;;;
32;;Wersja językowa:radio:0;PL:0;;;;;;;;122;;;;1;;;;;;;;
32;;Wersja językowa:radio:0;EN:0;;;;;;;;61;;;;;;;;;;;;
320;;Wersja językowa:radio:0;PL:0;;;;;;;;834;;;;1;;;;;;;;
320;;Wersja językowa:radio:0;EN:0;;;;;;;;417;;;;;;;;;;;;
321;;Wersja językowa:radio:0;PL:0;;;;;;;;976;;;;1;;;;;;;;
321;;Wersja językowa:radio:0;EN:0;;;;;;;;488;;;;;;;;;;;;
322;;Wersja językowa:radio:0;PL:0;;;;;;;;780;;;;1;;;;;;;;
322;;Wersja językowa:radio:0;EN:0;;;;;;;;390;;;;;;;;;;;;
323;;Wersja językowa:radio:0;PL:0;;;;;;;;746;;;;1;;;;;;;;
323;;Wersja językowa:radio:0;EN:0;;;;;;;;373;;;;;;;;;;;;
324;;Wersja językowa:radio:0;PL:0;;;;;;;;308;;;;1;;;;;;;;
324;;Wersja językowa:radio:0;EN:0;;;;;;;;154;;;;;;;;;;;;
325;;Wersja językowa:radio:0;PL:0;;;;;;;;180;;;;1;;;;;;;;
325;;Wersja językowa:radio:0;EN:0;;;;;;;;90;;;;;;;;;;;;
326;;Wersja językowa:radio:0;PL:0;;;;;;;;672;;;;1;;;;;;;;
326;;Wersja językowa:radio:0;EN:0;;;;;;;;336;;;;;;;;;;;;
327;;Wersja językowa:radio:0;PL:0;;;;;;;;120;;;;1;;;;;;;;
327;;Wersja językowa:radio:0;EN:0;;;;;;;;60;;;;;;;;;;;;
328;;Wersja językowa:radio:0;PL:0;;;;;;;;652;;;;1;;;;;;;;
328;;Wersja językowa:radio:0;EN:0;;;;;;;;326;;;;;;;;;;;;
329;;Wersja językowa:radio:0;PL:0;;;;;;;;30;;;;1;;;;;;;;
329;;Wersja językowa:radio:0;EN:0;;;;;;;;15;;;;;;;;;;;;
330;;Wersja językowa:radio:0;PL:0;;;;;;;;768;;;;1;;;;;;;;
330;;Wersja językowa:radio:0;EN:0;;;;;;;;384;;;;;;;;;;;;
331;;Wersja językowa:radio:0;PL:0;;;;;;;;872;;;;1;;;;;;;;
331;;Wersja językowa:radio:0;EN:0;;;;;;;;436;;;;;;;;;;;;
332;;Wersja językowa:radio:0;PL:0;;;;;;;;240;;;;1;;;;;;;;
332;;Wersja językowa:radio:0;EN:0;;;;;;;;120;;;;;;;;;;;;
333;;Wersja językowa:radio:0;PL:0;;;;;;;;904;;;;1;;;;;;;;
333;;Wersja językowa:radio:0;EN:0;;;;;;;;452;;;;;;;;;;;;
334;;Wersja językowa:radio:0;PL:0;;;;;;;;194;;;;1;;;;;;;;
334;;Wersja językowa:radio:0;EN:0;;;;;;;;97;;;;;;;;;;;;
335;;Wersja językowa:radio:0;PL:0;;;;;;;;844;;;;1;;;;;;;;
335;;Wersja językowa:radio:0;EN:0;;;;;;;;422;;;;;;;;;;;;
336;;Wersja językowa:radio:0;PL:0;;;;;;;;264;;;;1;;;;;;;;
336;;Wersja językowa:radio:0;EN:0;;;;;;;;132;;;;;;;;;;;;
337;;Wersja językowa:radio:0;PL:0;;;;;;;;700;;;;1;;;;;;;;
337;;Wersja językowa:radio:0;EN:0;;;;;;;;350;;;;;;;;;;;;
338;;Wersja językowa:radio:0;PL:0;;;;;;;;992;;;;1;;;;;;;;
338;;Wersja językowa:radio:0;EN:0;;;;;;;;496;;;;;;;;;;;;
339;;Wersja językowa:radio:0;PL:0;;;;;;;;314;;;;1;;;;;;;;
339;;Wersja językowa:radio:0;EN:0;;;;;;;;157;;;;;;;;;;;;
34;;Wersja językowa:radio:0;PL:0;;;;;;;;410;;;;1;;;;;;;;
34;;Wersja językowa:radio:0;EN:0;;;;;;;;205;;;;;;;;;;;;
340;;Wersja językowa:radio:0;PL:0;;;;;;;;856;;;;1;;;;;;;;
340;;Wersja językowa:radio:0;EN:0;;;;;;;;428;;;;;;;;;;;;
341;;Wersja językowa:radio:0;PL:0;;;;;;;;154;;;;1;;;;;;;;
341;;Wersja językowa:radio:0;EN:0;;;;;;;;77;;;;;;;;;;;;
342;;Wersja językowa:radio:0;PL:0;;;;;;;;430;;;;1;;;;;;;;
342;;Wersja językowa:radio:0;EN:0;;;;;;;;215;;;;;;;;;;;;
343;;Wersja językowa:radio:0;PL:0;;;;;;;;916;;;;1;;;;;;;;
343;;Wersja językowa:radio:0;EN:0;;;;;;;;458;;;;;;;;;;;;
344;;Wersja językowa:radio:0;PL:0;;;;;;;;604;;;;1;;;;;;;;
344;;Wersja językowa:radio:0;EN:0;;;;;;;;302;;;;;;;;;;;;
345;;Wersja językowa:radio:0;PL:0;;;;;;;;488;;;;1;;;;;;;;
345;;Wersja językowa:radio:0;EN:0;;;;;;;;244;;;;;;;;;;;;
346;;Wersja językowa:radio:0;PL:0;;;;;;;;978;;;;1;;;;;;;;
346;;Wersja językowa:radio:0;EN:0;;;;;;;;489;;;;;;;;;;;;
348;;Wersja językowa:radio:0;PL:0;;;;;;;;128;;;;1;;;;;;;;
348;;Wersja językowa:radio:0;EN:0;;;;;;;;64;;;;;;;;;;;;
349;;Wersja językowa:radio:0;PL:0;;;;;;;;184;;;;1;;;;;;;;
349;;Wersja językowa:radio:0;EN:0;;;;;;;;92;;;;;;;;;;;;
35;;Wersja językowa:radio:0;PL:0;;;;;;;;474;;;;1;;;;;;;;
35;;Wersja językowa:radio:0;EN:0;;;;;;;;237;;;;;;;;;;;;
350;;Wersja językowa:radio:0;PL:0;;;;;;;;344;;;;1;;;;;;;;
350;;Wersja językowa:radio:0;EN:0;;;;;;;;172;;;;;;;;;;;;
351;;Wersja językowa:radio:0;PL:0;;;;;;;;212;;;;1;;;;;;;;
351;;Wersja językowa:radio:0;EN:0;;;;;;;;106;;;;;;;;;;;;
352;;Wersja językowa:radio:0;PL:0;;;;;;;;406;;;;1;;;;;;;;
352;;Wersja językowa:radio:0;EN:0;;;;;;;;203;;;;;;;;;;;;
353;;Wersja językowa:radio:0;PL:0;;;;;;;;490;;;;1;;;;;;;;
353;;Wersja językowa:radio:0;EN:0;;;;;;;;245;;;;;;;;;;;;
354;;Wersja językowa:radio:0;PL:0;;;;;;;;736;;;;1;;;;;;;;
354;;Wersja językowa:radio:0;EN:0;;;;;;;;368;;;;;;;;;;;;
355;;Wersja językowa:radio:0;PL:0;;;;;;;;816;;;;1;;;;;;;;
355;;Wersja językowa:radio:0;EN:0;;;;;;;;408;;;;;;;;;;;;
358;;Wersja językowa:radio:0;PL:0;;;;;;;;32;;;;1;;;;;;;;
358;;Wersja językowa:radio:0;EN:0;;;;;;;;16;;;;;;;;;;;;
359;;Wersja językowa:radio:0;PL:0;;;;;;;;34;;;;1;;;;;;;;
359;;Wersja językowa:radio:0;EN:0;;;;;;;;17;;;;;;;;;;;;
36;;Wersja językowa:radio:0;PL:0;;;;;;;;194;;;;1;;;;;;;;
36;;Wersja językowa:radio:0;EN:0;;;;;;;;97;;;;;;;;;;;;
360;;Wersja językowa:radio:0;PL:0;;;;;;;;322;;;;1;;;;;;;;
360;;Wersja językowa:radio:0;EN:0;;;;;;;;161;;;;;;;;;;;;
361;;Wersja językowa:radio:0;PL:0;;;;;;;;506;;;;1;;;;;;;;
361;;Wersja językowa:radio:0;EN:0;;;;;;;;253;;;;;;;;;;;;
362;;Wersja językowa:radio:0;PL:0;;;;;;;;278;;;;1;;;;;;;;
362;;Wersja językowa:radio:0;EN:0;;;;;;;;139;;;;;;;;;;;;
365;;Wersja językowa:radio:0;PL:0;;;;;;;;544;;;;1;;;;;;;;
365;;Wersja językowa:radio:0;EN:0;;;;;;;;272;;;;;;;;;;;;
366;;Wersja językowa:radio:0;PL:0;;;;;;;;438;;;;1;;;;;;;;
366;;Wersja językowa:radio:0;EN:0;;;;;;;;219;;;;;;;;;;;;
367;;Wersja językowa:radio:0;PL:0;;;;;;;;514;;;;1;;;;;;;;
367;;Wersja językowa:radio:0;EN:0;;;;;;;;257;;;;;;;;;;;;
369;;Wersja językowa:radio:0;PL:0;;;;;;;;406;;;;1;;;;;;;;
369;;Wersja językowa:radio:0;EN:0;;;;;;;;203;;;;;;;;;;;;
37;;Wersja językowa:radio:0;PL:0;;;;;;;;830;;;;1;;;;;;;;
37;;Wersja językowa:radio:0;EN:0;;;;;;;;415;;;;;;;;;;;;
371;;Wersja językowa:radio:0;PL:0;;;;;;;;608;;;;1;;;;;;;;
371;;Wersja językowa:radio:0;EN:0;;;;;;;;304;;;;;;;;;;;;
372;;Wersja językowa:radio:0;PL:0;;;;;;;;138;;;;1;;;;;;;;
372;;Wersja językowa:radio:0;EN:0;;;;;;;;69;;;;;;;;;;;;
375;;Wersja językowa:radio:0;PL:0;;;;;;;;454;;;;1;;;;;;;;
375;;Wersja językowa:radio:0;EN:0;;;;;;;;227;;;;;;;;;;;;
378;;Wersja językowa:radio:0;PL:0;;;;;;;;214;;;;1;;;;;;;;
378;;Wersja językowa:radio:0;EN:0;;;;;;;;107;;;;;;;;;;;;
379;;Wersja językowa:radio:0;PL:0;;;;;;;;38;;;;1;;;;;;;;
379;;Wersja językowa:radio:0;EN:0;;;;;;;;19;;;;;;;;;;;;
38;;Wersja językowa:radio:0;PL:0;;;;;;;;444;;;;1;;;;;;;;
38;;Wersja językowa:radio:0;EN:0;;;;;;;;222;;;;;;;;;;;;
381;;Wersja językowa:radio:0;PL:0;;;;;;;;878;;;;1;;;;;;;;
381;;Wersja językowa:radio:0;EN:0;;;;;;;;439;;;;;;;;;;;;
383;;Wersja językowa:radio:0;PL:0;;;;;;;;238;;;;1;;;;;;;;
383;;Wersja językowa:radio:0;EN:0;;;;;;;;119;;;;;;;;;;;;
384;;Wersja językowa:radio:0;PL:0;;;;;;;;118;;;;1;;;;;;;;
384;;Wersja językowa:radio:0;EN:0;;;;;;;;59;;;;;;;;;;;;
385;;Wersja językowa:radio:0;PL:0;;;;;;;;502;;;;1;;;;;;;;
385;;Wersja językowa:radio:0;EN:0;;;;;;;;251;;;;;;;;;;;;
386;;Wersja językowa:radio:0;PL:0;;;;;;;;36;;;;1;;;;;;;;
386;;Wersja językowa:radio:0;EN:0;;;;;;;;18;;;;;;;;;;;;
39;;Wersja językowa:radio:0;PL:0;;;;;;;;594;;;;1;;;;;;;;
39;;Wersja językowa:radio:0;EN:0;;;;;;;;297;;;;;;;;;;;;
390;;Wersja językowa:radio:0;PL:0;;;;;;;;386;;;;1;;;;;;;;
390;;Wersja językowa:radio:0;EN:0;;;;;;;;193;;;;;;;;;;;;
391;;Wersja językowa:radio:0;PL:0;;;;;;;;780;;;;1;;;;;;;;
391;;Wersja językowa:radio:0;EN:0;;;;;;;;390;;;;;;;;;;;;
394;;Wersja językowa:radio:0;PL:0;;;;;;;;648;;;;1;;;;;;;;
394;;Wersja językowa:radio:0;EN:0;;;;;;;;324;;;;;;;;;;;;
397;;Wersja językowa:radio:0;PL:0;;;;;;;;20;;;;1;;;;;;;;
397;;Wersja językowa:radio:0;EN:0;;;;;;;;10;;;;;;;;;;;;
398;;Wersja językowa:radio:0;PL:0;;;;;;;;306;;;;1;;;;;;;;
398;;Wersja językowa:radio:0;EN:0;;;;;;;;153;;;;;;;;;;;;
399;;Wersja językowa:radio:0;PL:0;;;;;;;;980;;;;1;;;;;;;;
399;;Wersja językowa:radio:0;EN:0;;;;;;;;490;;;;;;;;;;;;
40;;Wersja językowa:radio:0;PL:0;;;;;;;;704;;;;1;;;;;;;;
40;;Wersja językowa:radio:0;EN:0;;;;;;;;352;;;;;;;;;;;;
402;;Wersja językowa:radio:0;PL:0;;;;;;;;760;;;;1;;;;;;;;
402;;Wersja językowa:radio:0;EN:0;;;;;;;;380;;;;;;;;;;;;
403;;Wersja językowa:radio:0;PL:0;;;;;;;;144;;;;1;;;;;;;;
403;;Wersja językowa:radio:0;EN:0;;;;;;;;72;;;;;;;;;;;;
406;;Wersja językowa:radio:0;PL:0;;;;;;;;884;;;;1;;;;;;;;
406;;Wersja językowa:radio:0;EN:0;;;;;;;;442;;;;;;;;;;;;
407;;Wersja językowa:radio:0;PL:0;;;;;;;;386;;;;1;;;;;;;;
407;;Wersja językowa:radio:0;EN:0;;;;;;;;193;;;;;;;;;;;;
409;;Wersja językowa:radio:0;PL:0;;;;;;;;504;;;;1;;;;;;;;
409;;Wersja językowa:radio:0;EN:0;;;;;;;;252;;;;;;;;;;;;
41;;Wersja językowa:radio:0;PL:0;;;;;;;;112;;;;1;;;;;;;;
41;;Wersja językowa:radio:0;EN:0;;;;;;;;56;;;;;;;;;;;;
411;;Wersja językowa:radio:0;PL:0;;;;;;;;2;;;;1;;;;;;;;
411;;Wersja językowa:radio:0;EN:0;;;;;;;;1;;;;;;;;;;;;
413;;Wersja językowa:radio:0;PL:0;;;;;;;;582;;;;1;;;;;;;;
413;;Wersja językowa:radio:0;EN:0;;;;;;;;291;;;;;;;;;;;;
416;;Wersja językowa:radio:0;PL:0;;;;;;;;372;;;;1;;;;;;;;
416;;Wersja językowa:radio:0;EN:0;;;;;;;;186;;;;;;;;;;;;
417;;Wersja językowa:radio:0;PL:0;;;;;;;;492;;;;1;;;;;;;;
417;;Wersja językowa:radio:0;EN:0;;;;;;;;246;;;;;;;;;;;;
418;;Wersja językowa:radio:0;PL:0;;;;;;;;252;;;;1;;;;;;;;
418;;Wersja językowa:radio:0;EN:0;;;;;;;;126;;;;;;;;;;;;
42;;Wersja językowa:radio:0;PL:0;;;;;;;;942;;;;1;;;;;;;;
42;;Wersja językowa:radio:0;EN:0;;;;;;;;471;;;;;;;;;;;;
420;;Wersja językowa:radio:0;PL:0;;;;;;;;478;;;;1;;;;;;;;
420;;Wersja językowa:radio:0;EN:0;;;;;;;;239;;;;;;;;;;;;
421;;Wersja językowa:radio:0;PL:0;;;;;;;;698;;;;1;;;;;;;;
421;;Wersja językowa:radio:0;EN:0;;;;;;;;349;;;;;;;;;;;;
422;;Wersja językowa:radio:0;PL:0;;;;;;;;618;;;;1;;;;;;;;
422;;Wersja językowa:radio:0;EN:0;;;;;;;;309;;;;;;;;;;;;
423;;Wersja językowa:radio:0;PL:0;;;;;;;;750;;;;1;;;;;;;;
423;;Wersja językowa:radio:0;EN:0;;;;;;;;375;;;;;;;;;;;;
425;;Wersja językowa:radio:0;PL:0;;;;;;;;916;;;;1;;;;;;;;
425;;Wersja językowa:radio:0;EN:0;;;;;;;;458;;;;;;;;;;;;
426;;Wersja językowa:radio:0;PL:0;;;;;;;;514;;;;1;;;;;;;;
426;;Wersja językowa:radio:0;EN:0;;;;;;;;257;;;;;;;;;;;;
427;;Wersja językowa:radio:0;PL:0;;;;;;;;950;;;;1;;;;;;;;
427;;Wersja językowa:radio:0;EN:0;;;;;;;;475;;;;;;;;;;;;
428;;Wersja językowa:radio:0;PL:0;;;;;;;;482;;;;1;;;;;;;;
428;;Wersja językowa:radio:0;EN:0;;;;;;;;241;;;;;;;;;;;;
429;;Wersja językowa:radio:0;PL:0;;;;;;;;204;;;;1;;;;;;;;
429;;Wersja językowa:radio:0;EN:0;;;;;;;;102;;;;;;;;;;;;
43;;Wersja językowa:radio:0;PL:0;;;;;;;;864;;;;1;;;;;;;;
43;;Wersja językowa:radio:0;EN:0;;;;;;;;432;;;;;;;;;;;;
430;;Wersja językowa:radio:0;PL:0;;;;;;;;944;;;;1;;;;;;;;
430;;Wersja językowa:radio:0;EN:0;;;;;;;;472;;;;;;;;;;;;
431;;Wersja językowa:radio:0;PL:0;;;;;;;;932;;;;1;;;;;;;;
431;;Wersja językowa:radio:0;EN:0;;;;;;;;466;;;;;;;;;;;;
433;;Wersja językowa:radio:0;PL:0;;;;;;;;628;;;;1;;;;;;;;
433;;Wersja językowa:radio:0;EN:0;;;;;;;;314;;;;;;;;;;;;
434;;Wersja językowa:radio:0;PL:0;;;;;;;;4;;;;1;;;;;;;;
434;;Wersja językowa:radio:0;EN:0;;;;;;;;2;;;;;;;;;;;;
435;;Wersja językowa:radio:0;PL:0;;;;;;;;660;;;;1;;;;;;;;
435;;Wersja językowa:radio:0;EN:0;;;;;;;;330;;;;;;;;;;;;
436;;Wersja językowa:radio:0;PL:0;;;;;;;;114;;;;1;;;;;;;;
436;;Wersja językowa:radio:0;EN:0;;;;;;;;57;;;;;;;;;;;;
437;;Wersja językowa:radio:0;PL:0;;;;;;;;214;;;;1;;;;;;;;
437;;Wersja językowa:radio:0;EN:0;;;;;;;;107;;;;;;;;;;;;
44;;Wersja językowa:radio:0;PL:0;;;;;;;;354;;;;1;;;;;;;;
44;;Wersja językowa:radio:0;EN:0;;;;;;;;177;;;;;;;;;;;;
440;;Wersja językowa:radio:0;PL:0;;;;;;;;782;;;;1;;;;;;;;
440;;Wersja językowa:radio:0;EN:0;;;;;;;;391;;;;;;;;;;;;
441;;Wersja językowa:radio:0;PL:0;;;;;;;;114;;;;1;;;;;;;;
441;;Wersja językowa:radio:0;EN:0;;;;;;;;57;;;;;;;;;;;;
442;;Wersja językowa:radio:0;PL:0;;;;;;;;180;;;;1;;;;;;;;
442;;Wersja językowa:radio:0;EN:0;;;;;;;;90;;;;;;;;;;;;
443;;Wersja językowa:radio:0;PL:0;;;;;;;;438;;;;1;;;;;;;;
443;;Wersja językowa:radio:0;EN:0;;;;;;;;219;;;;;;;;;;;;
444;;Wersja językowa:radio:0;PL:0;;;;;;;;278;;;;1;;;;;;;;
444;;Wersja językowa:radio:0;EN:0;;;;;;;;139;;;;;;;;;;;;
445;;Wersja językowa:radio:0;PL:0;;;;;;;;800;;;;1;;;;;;;;
445;;Wersja językowa:radio:0;EN:0;;;;;;;;400;;;;;;;;;;;;
446;;Wersja językowa:radio:0;PL:0;;;;;;;;236;;;;1;;;;;;;;
446;;Wersja językowa:radio:0;EN:0;;;;;;;;118;;;;;;;;;;;;
447;;Wersja językowa:radio:0;PL:0;;;;;;;;158;;;;1;;;;;;;;
447;;Wersja językowa:radio:0;EN:0;;;;;;;;79;;;;;;;;;;;;
448;;Wersja językowa:radio:0;PL:0;;;;;;;;636;;;;1;;;;;;;;
448;;Wersja językowa:radio:0;EN:0;;;;;;;;318;;;;;;;;;;;;
449;;Wersja językowa:radio:0;PL:0;;;;;;;;198;;;;1;;;;;;;;
449;;Wersja językowa:radio:0;EN:0;;;;;;;;99;;;;;;;;;;;;
45;;Wersja językowa:radio:0;PL:0;;;;;;;;478;;;;1;;;;;;;;
45;;Wersja językowa:radio:0;EN:0;;;;;;;;239;;;;;;;;;;;;
450;;Wersja językowa:radio:0;PL:0;;;;;;;;6;;;;1;;;;;;;;
450;;Wersja językowa:radio:0;EN:0;;;;;;;;3;;;;;;;;;;;;
451;;Wersja językowa:radio:0;PL:0;;;;;;;;124;;;;1;;;;;;;;
451;;Wersja językowa:radio:0;EN:0;;;;;;;;62;;;;;;;;;;;;
452;;Wersja językowa:radio:0;PL:0;;;;;;;;148;;;;1;;;;;;;;
452;;Wersja językowa:radio:0;EN:0;;;;;;;;74;;;;;;;;;;;;
453;;Wersja językowa:radio:0;PL:0;;;;;;;;616;;;;1;;;;;;;;
453;;Wersja językowa:radio:0;EN:0;;;;;;;;308;;;;;;;;;;;;
454;;Wersja językowa:radio:0;PL:0;;;;;;;;294;;;;1;;;;;;;;
454;;Wersja językowa:radio:0;EN:0;;;;;;;;147;;;;;;;;;;;;
455;;Wersja językowa:radio:0;PL:0;;;;;;;;756;;;;1;;;;;;;;
455;;Wersja językowa:radio:0;EN:0;;;;;;;;378;;;;;;;;;;;;
456;;Wersja językowa:radio:0;PL:0;;;;;;;;32;;;;1;;;;;;;;
456;;Wersja językowa:radio:0;EN:0;;;;;;;;16;;;;;;;;;;;;
457;;Wersja językowa:radio:0;PL:0;;;;;;;;844;;;;1;;;;;;;;
457;;Wersja językowa:radio:0;EN:0;;;;;;;;422;;;;;;;;;;;;
458;;Wersja językowa:radio:0;PL:0;;;;;;;;452;;;;1;;;;;;;;
458;;Wersja językowa:radio:0;EN:0;;;;;;;;226;;;;;;;;;;;;
459;;Wersja językowa:radio:0;PL:0;;;;;;;;198;;;;1;;;;;;;;
459;;Wersja językowa:radio:0;EN:0;;;;;;;;99;;;;;;;;;;;;
46;;Wersja językowa:radio:0;PL:0;;;;;;;;618;;;;1;;;;;;;;
46;;Wersja językowa:radio:0;EN:0;;;;;;;;309;;;;;;;;;;;;
460;;Wersja językowa:radio:0;PL:0;;;;;;;;564;;;;1;;;;;;;;
460;;Wersja językowa:radio:0;EN:0;;;;;;;;282;;;;;;;;;;;;
461;;Wersja językowa:radio:0;PL:0;;;;;;;;54;;;;1;;;;;;;;
461;;Wersja językowa:radio:0;EN:0;;;;;;;;27;;;;;;;;;;;;
462;;Wersja językowa:radio:0;PL:0;;;;;;;;942;;;;1;;;;;;;;
462;;Wersja językowa:radio:0;EN:0;;;;;;;;471;;;;;;;;;;;;
463;;Wersja językowa:radio:0;PL:0;;;;;;;;948;;;;1;;;;;;;;
463;;Wersja językowa:radio:0;EN:0;;;;;;;;474;;;;;;;;;;;;
464;;Wersja językowa:radio:0;PL:0;;;;;;;;712;;;;1;;;;;;;;
464;;Wersja językowa:radio:0;EN:0;;;;;;;;356;;;;;;;;;;;;
465;;Wersja językowa:radio:0;PL:0;;;;;;;;618;;;;1;;;;;;;;
465;;Wersja językowa:radio:0;EN:0;;;;;;;;309;;;;;;;;;;;;
466;;Wersja językowa:radio:0;PL:0;;;;;;;;316;;;;1;;;;;;;;
466;;Wersja językowa:radio:0;EN:0;;;;;;;;158;;;;;;;;;;;;
467;;Wersja językowa:radio:0;PL:0;;;;;;;;788;;;;1;;;;;;;;
467;;Wersja językowa:radio:0;EN:0;;;;;;;;394;;;;;;;;;;;;
468;;Wersja językowa:radio:0;PL:0;;;;;;;;188;;;;1;;;;;;;;
468;;Wersja językowa:radio:0;EN:0;;;;;;;;94;;;;;;;;;;;;
